id_Location,id_Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Month_cos,Month_sin,Season_cos,Season_sin,WindGustDir_cos,WindGustDir_sin,WindDir9am_cos,WindDir9am_sin,WindDir3pm_cos,WindDir3pm_sin,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Year_2014,Year_2015,Year_2016,Year_2017
Adelaide,2010-04-10,15.3,22.7,0.4,3.4,7.9,50.0,15.0,19.0,77.0,66.0,1013.3,1011.0,18.5,21.0,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.739009,0.673696,1.0,0.0,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-04-11,15.1,19.4,0.6,3.4,7.3,48.0,22.0,15.0,58.0,48.0,1016.2,1016.6,17.1,18.0,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.739009,0.673696,0.092268,0.995734,-0.982973,-0.18375,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-04-12,7.4,19.9,0.0,3.4,9.6,35.0,2.0,20.0,56.0,44.0,1024.0,1022.2,13.3,19.2,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.739009,0.673696,0.739009,-0.673696,-0.850217,-0.526432,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-04-13,8.4,19.9,0.0,11.2,10.6,24.0,6.0,9.0,52.0,44.0,1028.1,1024.7,15.6,19.2,0.0,0.0,-0.5,0.866025,-1.0,0.0,1.0,0.0,-0.602635,-0.798017,-0.982973,-0.18375,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-04-14,9.6,21.8,0.0,2.8,9.9,22.0,0.0,11.0,60.0,41.0,1025.5,1022.4,15.6,21.0,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.739009,-0.673696,0.739009,-0.673696,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-04-15,9.7,22.9,0.0,2.4,10.8,26.0,9.0,17.0,54.0,45.0,1025.0,1022.3,17.6,21.9,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.445738,-0.895163,0.445738,0.895163,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-04-16,10.9,25.0,0.0,3.2,9.4,28.0,13.0,15.0,45.0,38.0,1022.2,1018.8,18.7,22.7,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.602635,-0.798017,0.739009,-0.673696,-0.850217,-0.526432,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-04-17,14.0,28.5,0.0,3.4,6.4,30.0,9.0,9.0,29.0,30.0,1020.1,1017.3,22.7,25.9,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.602635,0.798017,0.739009,-0.673696,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-04-18,17.2,27.3,0.6,3.4,4.4,30.0,17.0,13.0,46.0,28.0,1018.5,1016.0,22.4,26.5,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.092268,0.995734,-0.850217,0.526432,-0.982973,0.18375,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-04-19,15.5,24.6,0.8,9.6,5.6,20.0,9.0,9.0,86.0,58.0,1019.1,1016.8,18.1,23.3,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.850217,0.526432,-0.850217,0.526432,-0.850217,-0.526432,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-04-20,15.5,27.8,0.0,2.4,5.6,31.0,0.0,13.0,72.0,46.0,1018.6,1015.4,20.1,27.5,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.273663,0.961826,0.739009,-0.673696,-0.273663,0.961826,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-04-21,14.5,28.6,0.0,2.6,10.6,24.0,2.0,15.0,64.0,48.0,1019.5,1017.2,21.5,26.7,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.602635,-0.798017,-0.982973,-0.18375,-0.850217,-0.526432,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-04-22,16.7,30.2,0.0,3.2,10.6,35.0,9.0,17.0,52.0,33.0,1019.9,1016.6,23.8,29.4,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.602635,-0.798017,-0.982973,-0.18375,-0.982973,0.18375,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-04-23,20.4,26.0,0.0,4.4,1.0,30.0,11.0,9.0,57.0,55.0,1016.6,1013.2,22.9,22.9,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.602635,0.798017,0.932472,0.361242,0.445738,0.895163,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-04-24,17.4,21.2,0.0,3.4,4.2,52.0,17.0,22.0,75.0,59.0,1013.8,1012.4,17.6,18.7,0.0,1.0,-0.5,0.866025,-1.0,0.0,0.739009,0.673696,1.0,0.0,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-04-25,12.5,20.0,4.2,3.4,9.9,33.0,9.0,15.0,76.0,52.0,1021.8,1022.3,16.2,19.7,1.0,0.0,-0.5,0.866025,-1.0,0.0,-0.850217,0.526432,-0.602635,0.798017,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-04-26,9.1,22.4,0.0,3.4,5.6,44.0,11.0,19.0,52.0,39.0,1023.5,1019.7,17.5,20.4,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.092268,0.995734,0.739009,-0.673696,-0.982973,0.18375,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-04-27,15.4,20.1,0.2,10.0,7.7,30.0,13.0,19.0,67.0,42.0,1021.4,1020.6,17.0,19.0,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.850217,0.526432,-0.602635,0.798017,-0.850217,-0.526432,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-04-28,10.3,18.3,0.0,3.0,1.6,44.0,7.0,24.0,73.0,72.0,1023.6,1021.5,13.5,17.5,0.0,1.0,-0.5,0.866025,-1.0,0.0,1.0,0.0,0.739009,-0.673696,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-04-29,13.5,19.2,2.6,1.2,2.6,35.0,0.0,13.0,78.0,57.0,1025.7,1025.2,16.6,17.7,1.0,0.0,-0.5,0.866025,-1.0,0.0,0.739009,0.673696,0.739009,-0.673696,-0.850217,-0.526432,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-04-30,10.8,21.2,0.0,1.8,6.6,22.0,9.0,7.0,66.0,48.0,1028.4,1024.7,15.7,21.0,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.982973,0.18375,0.445738,0.895163,0.445738,0.895163,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-05-01,11.9,25.3,0.0,1.8,10.3,35.0,11.0,17.0,58.0,36.0,1023.8,1020.8,18.1,24.8,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.092268,0.995734,-0.982973,-0.18375,0.445738,0.895163,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-05-02,13.1,20.3,0.0,1.8,3.0,41.0,13.0,13.0,67.0,46.0,1026.2,1024.9,17.1,19.5,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.092268,-0.995734,-0.273663,0.961826,-0.602635,0.798017,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-05-03,14.8,26.3,0.0,9.2,8.0,37.0,11.0,19.0,48.0,30.0,1021.2,1015.6,19.2,24.6,0.0,1.0,-0.866025,0.5,-1.0,0.0,0.092268,0.995734,0.739009,-0.673696,0.445738,0.895163,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-05-04,14.7,17.7,5.2,3.0,4.2,54.0,24.0,15.0,89.0,67.0,1014.4,1015.0,14.8,15.4,1.0,1.0,-0.866025,0.5,-1.0,0.0,1.0,0.0,-0.850217,-0.526432,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-05-05,11.1,17.1,1.4,3.0,3.2,48.0,0.0,11.0,65.0,74.0,1021.8,1020.9,14.8,14.8,1.0,1.0,-0.866025,0.5,-1.0,0.0,1.0,0.0,0.739009,-0.673696,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-05-06,11.8,19.7,4.2,0.8,4.8,24.0,7.0,13.0,93.0,67.0,1024.8,1022.9,13.3,18.1,1.0,0.0,-0.866025,0.5,-1.0,0.0,1.0,0.0,-0.982973,-0.18375,0.092268,0.995734,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-05-07,12.1,20.0,0.0,1.8,4.0,28.0,9.0,13.0,68.0,68.0,1024.6,1022.6,15.6,19.0,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.932472,0.361242,-0.982973,-0.18375,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-05-08,14.5,21.9,0.6,1.8,6.5,20.0,7.0,9.0,90.0,53.0,1024.6,1021.3,15.8,21.1,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.932472,0.361242,-0.982973,-0.18375,0.445738,0.895163,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-05-09,10.5,23.6,0.0,1.8,10.3,30.0,9.0,15.0,63.0,43.0,1020.6,1016.7,17.5,23.3,0.0,0.0,-0.866025,0.5,-1.0,0.0,1.0,0.0,-0.850217,0.526432,0.445738,0.895163,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-05-10,11.8,23.4,0.0,5.6,9.5,46.0,9.0,20.0,40.0,28.0,1014.7,1010.8,17.8,23.3,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.092268,0.995734,0.739009,-0.673696,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-05-11,12.3,16.4,0.0,3.4,9.6,48.0,22.0,20.0,43.0,39.0,1019.8,1021.0,14.4,15.6,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.850217,0.526432,0.092268,0.995734,-0.982973,-0.18375,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-05-12,8.9,16.8,0.0,3.2,4.1,19.0,9.0,7.0,59.0,43.0,1027.4,1025.6,12.5,15.5,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.850217,0.526432,0.739009,-0.673696,-0.602635,-0.798017,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-05-13,6.0,18.5,0.0,1.6,9.9,24.0,9.0,9.0,51.0,36.0,1026.5,1021.7,13.3,18.0,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.092268,0.995734,-0.850217,0.526432,-0.273663,-0.961826,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-05-14,5.9,19.9,0.0,2.0,9.8,24.0,9.0,11.0,43.0,28.0,1021.6,1017.4,13.8,18.5,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.602635,-0.798017,0.739009,-0.673696,0.092268,0.995734,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-05-15,4.3,19.3,0.0,1.8,4.0,22.0,0.0,11.0,57.0,24.0,1018.9,1015.6,9.8,18.3,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.445738,0.895163,0.739009,-0.673696,0.739009,-0.673696,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-05-16,7.0,20.7,0.0,1.8,8.4,26.0,4.0,11.0,43.0,34.0,1017.7,1016.3,14.8,19.8,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.092268,0.995734,0.739009,-0.673696,0.092268,0.995734,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-05-17,7.0,20.4,0.0,6.4,9.5,17.0,0.0,11.0,62.0,36.0,1020.8,1018.5,13.1,19.9,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.602635,-0.798017,0.739009,-0.673696,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-05-18,6.5,20.1,0.0,1.6,9.4,17.0,6.0,6.0,66.0,50.0,1022.3,1019.9,12.7,20.0,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.739009,0.673696,-0.850217,0.526432,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-05-19,7.8,20.9,0.0,1.0,6.0,15.0,6.0,9.0,62.0,37.0,1023.2,1020.3,13.8,20.3,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.602635,0.798017,0.739009,-0.673696,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-05-20,11.5,21.0,0.0,1.4,5.0,24.0,6.0,9.0,54.0,44.0,1022.2,1020.0,14.9,20.3,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.092268,-0.995734,0.739009,-0.673696,0.445738,0.895163,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-05-21,7.1,20.2,0.0,1.2,9.6,22.0,0.0,15.0,60.0,40.0,1023.6,1021.2,14.0,19.5,0.0,0.0,-0.866025,0.5,-1.0,0.0,1.0,0.0,0.739009,-0.673696,-0.850217,-0.526432,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-05-22,7.0,21.3,0.0,1.8,9.2,28.0,2.0,9.0,64.0,33.0,1022.6,1018.2,13.6,20.5,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.445738,0.895163,0.445738,0.895163,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-05-23,12.9,16.7,0.0,1.8,0.4,54.0,17.0,24.0,42.0,56.0,1014.6,1010.2,14.9,13.9,0.0,1.0,-0.866025,0.5,-1.0,0.0,0.445738,0.895163,-0.850217,0.526432,0.445738,-0.895163,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-05-24,11.2,20.4,5.0,6.2,3.3,35.0,11.0,7.0,76.0,69.0,1006.2,1003.1,15.2,19.3,1.0,1.0,-0.866025,0.5,-1.0,0.0,0.445738,0.895163,0.739009,-0.673696,-0.273663,-0.961826,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-05-25,13.1,17.8,20.0,0.6,2.0,31.0,0.0,15.0,97.0,65.0,1005.9,1006.6,13.8,17.5,1.0,0.0,-0.866025,0.5,-1.0,0.0,-0.273663,-0.961826,0.739009,-0.673696,0.092268,-0.995734,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-05-26,13.7,19.3,0.6,1.6,5.4,28.0,7.0,17.0,78.0,61.0,1014.7,1013.8,15.8,18.2,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.850217,0.526432,0.092268,0.995734,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-05-27,9.2,19.5,0.0,1.6,5.6,26.0,2.0,17.0,83.0,48.0,1018.3,1014.2,12.9,19.0,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.273663,0.961826,-0.982973,-0.18375,-0.273663,-0.961826,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-05-29,12.1,14.8,0.0,1.8,2.3,50.0,22.0,15.0,66.0,89.0,1008.2,1010.3,14.1,14.0,0.0,1.0,-0.866025,0.5,-1.0,0.0,-0.850217,0.526432,-0.850217,-0.526432,-0.982973,-0.18375,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-05-30,11.6,17.0,17.8,1.8,1.3,39.0,9.0,17.0,92.0,76.0,1018.8,1018.3,14.2,15.6,1.0,1.0,-0.866025,0.5,-1.0,0.0,0.739009,-0.673696,0.092268,0.995734,-0.982973,-0.18375,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-05-31,11.6,17.2,2.0,1.8,4.6,28.0,7.0,9.0,77.0,56.0,1021.1,1018.3,13.7,16.9,1.0,0.0,-0.866025,0.5,-1.0,0.0,-0.982973,-0.18375,-0.982973,0.18375,0.092268,-0.995734,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-06-01,10.9,16.2,0.0,1.2,0.4,19.0,6.0,7.0,87.0,79.0,1019.4,1017.4,13.4,14.7,0.0,0.0,-1.0,0.0,-1.0,0.0,0.932472,0.361242,-0.273663,-0.961826,0.092268,0.995734,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-06-02,6.8,17.9,0.2,0.4,5.7,20.0,6.0,15.0,77.0,65.0,1022.7,1022.5,11.9,16.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.739009,0.673696,-0.850217,0.526432,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-06-03,5.6,17.6,0.0,1.4,9.2,22.0,0.0,13.0,82.0,49.0,1026.8,1024.4,10.9,16.9,0.0,0.0,-1.0,0.0,-1.0,0.0,1.0,0.0,0.739009,-0.673696,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-06-05,9.9,16.9,0.0,1.4,7.7,35.0,0.0,13.0,87.0,61.0,1023.7,1023.1,12.7,15.8,0.0,0.0,-1.0,0.0,-1.0,0.0,-0.850217,-0.526432,0.739009,-0.673696,-0.273663,0.961826,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-06-06,5.7,14.3,0.2,1.4,1.5,20.0,4.0,0.0,82.0,80.0,1029.0,1028.1,9.4,12.4,0.0,0.0,-1.0,0.0,-1.0,0.0,0.739009,0.673696,0.739009,-0.673696,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-06-07,6.5,15.5,0.6,3.0,5.3,22.0,4.0,9.0,86.0,41.0,1028.9,1025.9,8.6,14.9,0.0,0.0,-1.0,0.0,-1.0,0.0,0.932472,0.361242,-0.850217,0.526432,0.445738,0.895163,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-06-08,6.6,15.9,0.4,1.4,4.5,61.0,9.0,28.0,74.0,44.0,1022.7,1017.3,10.5,15.1,0.0,1.0,-1.0,0.0,-1.0,0.0,1.0,0.0,0.739009,-0.673696,0.445738,0.895163,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-06-09,8.7,15.1,6.4,1.6,5.5,61.0,17.0,26.0,67.0,72.0,1019.5,1020.4,13.4,13.6,1.0,1.0,-1.0,0.0,-1.0,0.0,-0.850217,0.526432,-0.850217,-0.526432,-0.982973,-0.18375,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-06-10,7.3,16.3,1.4,1.4,2.9,31.0,2.0,17.0,92.0,64.0,1028.5,1026.7,9.6,14.9,1.0,1.0,-1.0,0.0,-1.0,0.0,1.0,0.0,-0.273663,-0.961826,0.092268,0.995734,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-06-11,9.6,16.1,1.4,0.8,3.9,35.0,6.0,24.0,78.0,58.0,1028.3,1026.4,13.3,15.0,1.0,0.0,-1.0,0.0,-1.0,0.0,-0.850217,0.526432,-0.982973,0.18375,-0.850217,-0.526432,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-06-12,6.9,16.0,0.0,1.4,5.3,24.0,0.0,13.0,90.0,61.0,1030.0,1028.7,9.1,15.0,0.0,0.0,-1.0,0.0,-1.0,0.0,1.0,0.0,0.739009,-0.673696,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-06-13,4.3,13.4,0.0,1.4,1.1,20.0,0.0,13.0,74.0,49.0,1034.0,1032.0,8.4,12.5,0.0,0.0,-1.0,0.0,-1.0,0.0,0.739009,-0.673696,0.739009,-0.673696,-0.850217,-0.526432,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-06-14,2.2,13.8,0.0,1.4,9.2,26.0,4.0,6.0,79.0,38.0,1034.4,1030.8,6.5,13.6,0.0,0.0,-1.0,0.0,-1.0,0.0,-0.602635,0.798017,0.445738,0.895163,0.445738,-0.895163,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-06-15,2.3,14.0,0.0,5.0,8.4,24.0,6.0,7.0,59.0,43.0,1029.2,1025.1,8.8,13.8,0.0,0.0,-1.0,0.0,-1.0,0.0,0.092268,0.995734,-0.850217,0.526432,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-06-16,6.1,16.9,0.0,2.0,1.0,54.0,11.0,28.0,53.0,45.0,1019.3,1011.5,12.7,16.3,0.0,1.0,-1.0,0.0,-1.0,0.0,0.092268,0.995734,0.739009,-0.673696,-0.982973,0.18375,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-06-17,12.0,16.3,6.4,1.2,4.8,65.0,19.0,24.0,77.0,57.0,1014.4,1015.8,13.1,14.5,1.0,0.0,-1.0,0.0,-1.0,0.0,0.739009,0.673696,0.445738,-0.895163,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-06-18,9.7,16.5,1.0,1.6,1.7,31.0,9.0,15.0,92.0,75.0,1019.9,1018.3,10.9,15.7,0.0,1.0,-1.0,0.0,-1.0,0.0,-0.602635,-0.798017,0.739009,-0.673696,0.445738,0.895163,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-06-19,10.8,17.0,2.6,1.4,1.8,35.0,11.0,11.0,96.0,88.0,1023.2,1023.1,14.3,15.0,1.0,0.0,-1.0,0.0,-1.0,0.0,0.932472,0.361242,0.445738,-0.895163,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-06-20,13.1,17.3,0.2,1.4,4.0,22.0,4.0,11.0,96.0,65.0,1029.4,1028.5,13.4,16.8,0.0,0.0,-1.0,0.0,-1.0,0.0,0.739009,0.673696,-0.982973,-0.18375,-0.850217,-0.526432,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-06-21,6.4,16.4,0.2,1.8,4.4,19.0,0.0,7.0,95.0,76.0,1034.9,1033.1,9.4,14.8,0.0,0.0,-1.0,0.0,-0.0,-1.0,-0.850217,0.526432,0.739009,-0.673696,-0.982973,-0.18375,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-06-22,9.4,17.3,0.0,1.2,0.4,26.0,2.0,6.0,78.0,55.0,1034.5,1031.3,12.5,17.2,0.0,0.0,-1.0,0.0,-0.0,-1.0,0.092268,-0.995734,0.445738,0.895163,-0.850217,0.526432,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-06-23,8.2,18.2,0.0,0.8,8.1,28.0,4.0,11.0,66.0,41.0,1030.1,1025.9,10.8,17.5,0.0,0.0,-1.0,0.0,-0.0,-1.0,0.445738,0.895163,-0.850217,0.526432,-0.273663,-0.961826,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-06-24,10.8,18.2,0.0,2.0,1.4,35.0,11.0,17.0,63.0,48.0,1020.8,1015.9,13.6,18.1,0.0,1.0,-1.0,0.0,-0.0,-1.0,-0.273663,0.961826,-0.850217,0.526432,-0.273663,-0.961826,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-06-25,11.1,15.2,10.2,1.0,5.4,37.0,0.0,20.0,95.0,53.0,1018.8,1020.5,11.6,14.1,1.0,0.0,-1.0,0.0,-0.0,-1.0,0.739009,-0.673696,0.739009,-0.673696,-0.982973,-0.18375,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-06-26,6.4,14.2,0.6,1.4,6.1,31.0,0.0,13.0,87.0,49.0,1027.7,1026.1,7.9,13.3,0.0,0.0,-1.0,0.0,-0.0,-1.0,0.739009,0.673696,0.739009,-0.673696,-0.273663,0.961826,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-06-27,3.1,14.5,0.2,1.4,7.9,22.0,2.0,13.0,78.0,45.0,1027.5,1024.2,7.4,14.0,0.0,0.0,-1.0,0.0,-0.0,-1.0,-0.273663,0.961826,0.445738,0.895163,0.445738,0.895163,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-06-28,6.3,14.6,0.0,4.2,5.0,54.0,17.0,28.0,66.0,44.0,1019.3,1015.4,8.9,14.0,0.0,1.0,-1.0,0.0,-0.0,-1.0,0.092268,0.995734,-0.982973,-0.18375,-0.982973,0.18375,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-06-29,8.4,11.9,17.0,1.6,0.5,35.0,17.0,15.0,93.0,91.0,1014.3,1013.6,8.5,9.6,1.0,1.0,-1.0,0.0,-0.0,-1.0,0.739009,0.673696,-0.982973,-0.18375,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-06-30,5.2,14.0,16.8,2.0,5.6,24.0,0.0,7.0,99.0,67.0,1020.8,1020.7,8.1,11.3,1.0,0.0,-1.0,0.0,-0.0,-1.0,0.739009,-0.673696,0.739009,-0.673696,0.092268,-0.995734,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-07-01,3.4,12.0,1.0,0.2,2.0,13.0,2.0,7.0,94.0,68.0,1025.1,1024.0,6.4,11.9,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.273663,0.961826,-0.850217,-0.526432,-0.273663,-0.961826,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-07-02,2.3,13.9,0.0,0.2,7.7,22.0,6.0,11.0,94.0,62.0,1025.6,1025.1,6.3,13.0,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,1.0,0.0,-0.850217,0.526432,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-07-03,4.5,15.6,0.0,1.4,8.2,17.0,0.0,9.0,91.0,49.0,1033.6,1031.7,8.2,15.0,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.273663,0.961826,0.739009,-0.673696,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-07-04,3.0,15.0,0.0,1.4,8.9,22.0,7.0,13.0,74.0,43.0,1031.2,1026.5,9.0,14.5,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.273663,0.961826,-0.850217,0.526432,-0.982973,0.18375,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-07-05,2.4,14.1,0.0,3.4,8.0,19.0,9.0,11.0,67.0,43.0,1025.6,1022.4,9.5,13.8,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.982973,0.18375,0.445738,0.895163,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-07-06,3.0,15.0,0.0,0.8,6.4,20.0,7.0,13.0,81.0,56.0,1026.2,1024.5,7.9,14.2,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.932472,0.361242,0.739009,-0.673696,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-07-07,7.9,15.9,0.0,1.4,4.7,17.0,7.0,9.0,82.0,61.0,1029.2,1026.5,10.8,14.1,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.739009,0.673696,-0.850217,0.526432,-0.850217,-0.526432,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-07-08,4.4,17.0,0.0,1.4,6.1,22.0,0.0,6.0,88.0,39.0,1028.4,1024.7,8.2,16.0,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.273663,0.961826,0.739009,-0.673696,0.739009,-0.673696,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-07-11,9.9,16.4,0.6,1.4,4.3,33.0,13.0,19.0,85.0,61.0,1019.4,1018.9,10.6,15.7,0.0,1.0,-0.866025,-0.5,-0.0,-1.0,-0.602635,-0.798017,-0.982973,-0.18375,0.445738,0.895163,0,0,0,1,0,0,0,0,0,0,0
Adelaide,2010-07-12,6.9,16.5,10.0,5.4,6.9,41.0,13.0,22.0,64.0,39.0,1019.6,1014.1,11.7,16.2,1.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.092268,0.995734,0.739009,-0.673696,-0.273663,-0.961826,0,0,0,1,0,0,0,0,0,0,0
