id_Location,id_Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Temp9am,Temp3pm,RainToday,RainTomorrow,Month_cos,Month_sin,Season_cos,Season_sin,WindGustDir_cos,WindGustDir_sin,WindDir9am_cos,WindDir9am_sin,WindDir3pm_cos,WindDir3pm_sin,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Year_2014,Year_2015,Year_2016,Year_2017
Canberra,2009-07-10,0.7,13.6,0.0,0.8,3.6,26.0,7.0,11.0,90.0,50.0,1030.9,1025.8,6.0,7.2,13.0,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.982973,0.18375,-0.602635,-0.798017,-0.850217,0.526432,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-07-11,3.9,12.8,0.0,1.0,1.3,22.0,6.0,6.0,90.0,65.0,1023.2,1018.4,8.0,7.6,11.7,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.273663,0.961826,-0.273663,-0.961826,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-07-12,5.6,14.6,0.0,0.6,9.1,61.0,24.0,30.0,73.0,55.0,1013.1,1009.1,1.0,10.3,13.9,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.092268,0.995734,0.932472,0.361242,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-07-13,4.9,12.7,0.0,3.4,7.6,54.0,20.0,24.0,67.0,55.0,1007.8,1006.8,1.0,8.0,11.7,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.602635,-0.798017,0.932472,0.361242,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-07-14,4.5,10.2,0.0,3.0,5.9,39.0,24.0,24.0,81.0,74.0,1006.8,1005.7,2.0,6.5,8.5,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.092268,0.995734,0.092268,-0.995734,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-07-15,-1.6,11.1,0.0,1.2,5.7,13.0,6.0,6.0,94.0,52.0,1011.3,1009.3,8.0,1.6,10.5,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.273663,-0.961826,-0.602635,-0.798017,-0.850217,-0.526432,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-07-16,-1.6,10.5,0.0,0.6,2.2,43.0,6.0,19.0,96.0,55.0,1014.7,1013.7,6.0,0.5,9.8,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.850217,-0.526432,-0.982973,0.18375,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-07-17,0.6,13.6,0.0,1.2,9.2,52.0,19.0,2.0,66.0,47.0,1022.2,1020.4,1.0,7.6,13.2,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.982973,-0.18375,-0.273663,0.961826,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-07-18,-3.4,11.8,0.0,1.4,7.1,41.0,0.0,26.0,98.0,53.0,1023.7,1019.5,8.0,-0.2,11.0,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.602635,-0.798017,0.932472,0.361242,-0.982973,0.18375,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-07-19,-0.4,13.5,0.0,2.4,8.7,35.0,17.0,26.0,67.0,51.0,1022.9,1020.8,5.0,8.1,12.7,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.092268,0.995734,0.932472,0.361242,-0.982973,0.18375,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-07-20,1.3,13.9,0.0,1.8,9.1,48.0,26.0,20.0,63.0,50.0,1025.0,1020.6,1.0,8.9,13.4,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.092268,0.995734,0.092268,-0.995734,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-07-21,-0.8,16.3,0.0,3.0,9.2,31.0,0.0,20.0,84.0,39.0,1022.4,1017.2,0.0,4.7,15.3,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.602635,-0.798017,0.932472,0.361242,-0.982973,0.18375,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-07-22,4.4,17.2,0.0,2.6,3.8,72.0,20.0,31.0,76.0,86.0,1011.9,1008.5,4.0,13.1,10.6,0.0,1.0,-0.866025,-0.5,-0.0,-1.0,0.932472,0.361242,0.932472,0.361242,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-07-23,5.2,10.2,7.0,2.4,1.6,50.0,20.0,7.0,82.0,63.0,1014.1,1017.8,7.0,7.6,9.7,1.0,1.0,-0.866025,-0.5,-0.0,-1.0,-0.602635,-0.798017,0.932472,0.361242,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-07-24,-3.2,11.1,3.0,1.2,8.6,31.0,4.0,24.0,90.0,57.0,1027.9,1025.0,0.0,1.7,10.7,1.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.602635,-0.798017,0.932472,0.361242,-0.982973,0.18375,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-07-25,-2.3,11.8,0.2,1.4,7.8,41.0,4.0,22.0,89.0,45.0,1027.0,1023.0,1.0,1.7,11.3,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.092268,0.995734,-0.602635,0.798017,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-07-26,-1.0,11.0,0.0,1.6,1.2,43.0,6.0,20.0,86.0,79.0,1018.5,1014.2,7.0,4.8,8.9,0.0,1.0,-0.866025,-0.5,-0.0,-1.0,0.092268,0.995734,-0.273663,0.961826,-0.982973,0.18375,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-07-27,-1.0,12.0,6.2,1.6,7.5,46.0,4.0,30.0,98.0,52.0,1018.2,1017.3,6.0,1.7,11.4,1.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.932472,0.361242,0.739009,0.673696,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-07-28,1.7,12.5,0.0,1.2,9.3,44.0,20.0,30.0,71.0,56.0,1022.8,1021.6,2.0,9.0,11.8,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.932472,0.361242,0.092268,-0.995734,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-07-29,3.8,13.8,0.0,3.4,9.0,44.0,19.0,26.0,80.0,58.0,1025.6,1024.0,2.0,8.6,12.7,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.273663,0.961826,0.932472,0.361242,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-07-30,0.4,12.6,0.0,2.6,5.2,46.0,7.0,30.0,98.0,54.0,1026.2,1021.5,8.0,1.9,11.8,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,-0.602635,-0.798017,-0.982973,0.18375,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-07-31,1.8,14.3,0.0,1.6,9.4,44.0,20.0,24.0,71.0,62.0,1020.8,1019.6,1.0,10.2,12.9,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,1.0,0.0,0.092268,-0.995734,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-08-10,-3.6,15.2,0.0,1.4,7.6,22.0,0.0,7.0,73.0,34.0,1019.8,1016.4,8.0,2.7,13.9,0.0,1.0,-0.5,-0.866025,-0.0,-1.0,-0.273663,0.961826,0.932472,0.361242,0.092268,0.995734,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-08-11,2.7,15.5,1.6,1.6,7.6,33.0,15.0,11.0,91.0,86.0,1014.3,1010.2,8.0,6.7,10.1,1.0,1.0,-0.5,-0.866025,-0.0,-1.0,0.932472,0.361242,-0.602635,-0.798017,0.092268,0.995734,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-08-16,-1.6,15.2,0.0,2.6,7.6,41.0,4.0,11.0,83.0,57.0,1017.9,1010.4,8.0,5.7,13.0,0.0,1.0,-0.5,-0.866025,-0.0,-1.0,-0.273663,0.961826,0.445738,-0.895163,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-08-21,2.1,12.4,0.0,2.8,7.6,50.0,9.0,17.0,62.0,87.0,1008.5,1002.2,8.0,9.9,10.6,0.0,1.0,-0.5,-0.866025,-0.0,-1.0,-0.602635,-0.798017,0.932472,0.361242,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-08-22,3.2,13.9,11.4,2.0,7.6,35.0,13.0,15.0,65.0,44.0,1012.1,1010.0,8.0,8.5,13.2,1.0,1.0,-0.5,-0.866025,-0.0,-1.0,-0.273663,0.961826,0.739009,-0.673696,-0.982973,0.18375,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-08-28,1.6,18.7,0.0,4.6,7.6,41.0,13.0,19.0,44.0,22.0,1016.5,1014.1,8.0,11.9,17.8,0.0,1.0,-0.5,-0.866025,-0.0,-1.0,0.932472,0.361242,0.092268,-0.995734,0.092268,0.995734,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-08-29,6.9,17.5,1.6,3.6,7.6,57.0,9.0,13.0,92.0,76.0,1007.1,998.4,8.0,9.1,16.2,1.0,1.0,-0.5,-0.866025,-0.0,-1.0,0.932472,0.361242,0.739009,-0.673696,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-09-06,-4.5,16.1,0.0,4.4,8.95,28.0,4.0,15.0,76.0,27.0,1018.4,1012.7,8.0,5.1,15.3,0.0,1.0,-0.0,-1.0,-0.0,-1.0,-0.602635,-0.798017,0.445738,-0.895163,-0.982973,0.18375,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-09-07,1.9,12.0,5.0,3.8,8.95,15.0,0.0,7.0,95.0,93.0,1007.4,1001.7,8.0,8.8,10.0,1.0,1.0,-0.0,-1.0,-0.0,-1.0,1.0,0.0,0.092268,-0.995734,0.739009,0.673696,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-09-08,0.9,14.9,5.2,0.6,8.95,39.0,6.0,20.0,77.0,63.0,1007.7,1006.0,8.0,9.5,12.2,1.0,1.0,-0.0,-1.0,-0.0,-1.0,0.932472,0.361242,1.0,0.0,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-09-17,6.4,23.4,0.2,3.8,8.95,50.0,6.0,19.0,83.0,44.0,1017.1,1011.8,8.0,14.0,21.5,0.0,1.0,-0.0,-1.0,-0.0,-1.0,0.932472,0.361242,-0.850217,-0.526432,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-09-21,1.5,20.4,0.0,4.6,8.95,39.0,7.0,17.0,69.0,15.0,1014.9,1010.3,8.0,11.4,19.5,0.0,1.0,-0.0,-1.0,1.0,0.0,-0.982973,0.18375,-0.982973,-0.18375,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-09-22,11.4,21.2,4.8,4.6,8.95,41.0,22.0,17.0,69.0,59.0,1003.7,999.0,8.0,17.4,20.5,1.0,1.0,-0.0,-1.0,1.0,0.0,0.932472,0.361242,0.932472,0.361242,-0.982973,0.18375,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-09-25,2.2,19.8,0.0,5.2,8.95,57.0,6.0,24.0,55.0,34.0,1012.9,1005.1,8.0,13.2,19.5,0.0,1.0,-0.0,-1.0,1.0,0.0,-0.602635,-0.798017,0.092268,-0.995734,-0.982973,0.18375,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-09-26,5.6,10.6,3.4,8.0,8.95,63.0,31.0,22.0,73.0,80.0,1002.9,1003.2,8.0,6.6,6.5,1.0,1.0,-0.0,-1.0,1.0,0.0,0.932472,0.361242,0.092268,-0.995734,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-10-02,7.0,17.3,0.0,5.6,9.6,31.0,13.0,20.0,75.0,58.0,1012.4,1006.5,8.0,12.6,16.9,0.0,1.0,0.5,-0.866025,1.0,0.0,0.092268,-0.995734,-0.273663,-0.961826,-0.850217,0.526432,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-10-03,8.0,11.6,7.4,3.8,9.6,44.0,30.0,15.0,80.0,67.0,1014.3,1015.1,8.0,8.8,10.7,1.0,1.0,0.5,-0.866025,1.0,0.0,-0.982973,-0.18375,-0.602635,0.798017,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-10-05,8.6,16.3,0.2,1.2,9.6,39.0,2.0,6.0,84.0,65.0,1019.7,1017.2,8.0,11.1,13.2,0.0,1.0,0.5,-0.866025,1.0,0.0,-0.273663,-0.961826,-0.602635,0.798017,0.739009,-0.673696,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-10-06,2.6,16.2,4.0,3.2,9.6,35.0,9.0,17.0,93.0,43.0,1020.2,1015.2,8.0,7.0,13.9,1.0,1.0,0.5,-0.866025,1.0,0.0,-0.850217,-0.526432,0.932472,0.361242,0.092268,0.995734,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-10-07,-0.6,11.0,1.2,4.0,9.6,50.0,6.0,28.0,94.0,56.0,1014.3,1014.7,8.0,4.7,9.6,1.0,1.0,0.5,-0.866025,1.0,0.0,0.739009,-0.673696,0.445738,-0.895163,-0.982973,-0.18375,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-10-12,2.2,15.2,1.0,3.0,9.6,46.0,4.0,9.0,89.0,78.0,1010.3,1003.9,8.0,7.8,14.0,0.0,1.0,0.5,-0.866025,1.0,0.0,-0.273663,0.961826,-0.273663,-0.961826,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-10-13,7.8,15.6,1.8,1.6,9.6,50.0,20.0,28.0,61.0,48.0,1000.9,998.4,8.0,10.2,13.9,1.0,1.0,0.5,-0.866025,1.0,0.0,-0.602635,-0.798017,0.092268,-0.995734,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-10-15,8.9,14.1,0.6,3.6,9.6,43.0,11.0,20.0,58.0,76.0,1006.7,1006.6,8.0,10.7,10.5,0.0,1.0,0.5,-0.866025,1.0,0.0,-0.602635,-0.798017,0.092268,-0.995734,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-10-17,0.2,17.0,1.0,3.8,9.6,26.0,4.0,2.0,81.0,47.0,1021.2,1020.1,8.0,8.5,15.3,0.0,1.0,0.5,-0.866025,1.0,0.0,0.092268,-0.995734,0.445738,-0.895163,-0.982973,0.18375,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-10-25,8.2,18.8,0.0,7.6,9.6,52.0,7.0,13.0,73.0,55.0,1016.5,1013.8,8.0,13.5,18.0,0.0,1.0,0.5,-0.866025,1.0,0.0,-0.850217,-0.526432,1.0,0.0,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-11-23,14.5,18.5,0.0,9.0,8.75,33.0,7.0,9.0,70.0,78.0,1019.6,1021.5,8.0,16.6,14.9,0.0,1.0,0.866025,-0.5,1.0,0.0,0.445738,0.895163,-0.850217,-0.526432,-0.850217,0.526432,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-11-26,14.4,32.8,0.0,8.6,8.75,44.0,11.0,15.0,55.0,23.0,1017.0,1009.1,8.0,21.3,32.3,0.0,1.0,0.866025,-0.5,1.0,0.0,-0.602635,-0.798017,0.445738,0.895163,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-11-29,12.9,20.2,0.0,14.2,8.75,41.0,22.0,22.0,36.0,67.0,1000.1,1000.5,8.0,18.4,15.6,0.0,1.0,0.866025,-0.5,1.0,0.0,-0.602635,-0.798017,0.445738,-0.895163,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-11-30,11.3,18.8,2.2,3.8,8.75,46.0,17.0,13.0,56.0,67.0,1009.1,1009.3,8.0,15.6,15.4,1.0,1.0,0.866025,-0.5,1.0,0.0,-0.273663,-0.961826,-0.602635,0.798017,-0.602635,-0.798017,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-12-08,11.2,35.2,0.0,11.0,9.8,65.0,6.0,22.0,59.0,7.0,1007.4,999.4,8.0,20.3,34.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.273663,-0.961826,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-12-17,14.7,39.1,0.0,11.4,9.8,56.0,19.0,33.0,21.0,6.0,1012.7,1006.6,8.0,30.5,38.7,0.0,1.0,1.0,0.0,1.0,0.0,0.932472,0.361242,0.932472,0.361242,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-12-24,16.9,35.9,0.0,11.4,9.8,46.0,0.0,19.0,38.0,16.0,1011.7,1007.2,8.0,26.0,33.6,0.0,1.0,1.0,0.0,0.0,1.0,0.092268,0.995734,0.092268,-0.995734,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-12-25,17.9,19.3,12.2,14.0,9.8,43.0,0.0,7.0,92.0,89.0,1010.4,1009.9,8.0,18.2,19.2,1.0,1.0,1.0,0.0,0.0,1.0,-0.850217,-0.526432,0.092268,-0.995734,-0.850217,0.526432,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-12-26,13.4,18.2,28.0,3.2,9.8,20.0,7.0,11.0,94.0,80.0,1015.8,1015.1,8.0,13.7,18.0,1.0,1.0,1.0,0.0,0.0,1.0,0.092268,-0.995734,-0.982973,0.18375,0.739009,0.673696,0,0,1,0,0,0,0,0,0,0,0
Canberra,2009-12-27,13.7,27.1,4.8,0.6,9.8,31.0,0.0,9.0,81.0,59.0,1017.8,1014.0,8.0,17.2,23.8,1.0,1.0,1.0,0.0,0.0,1.0,0.445738,0.895163,0.092268,-0.995734,-0.982973,0.18375,0,0,1,0,0,0,0,0,0,0,0
Canberra,2010-01-16,15.8,31.5,0.0,7.0,11.0,46.0,6.0,13.0,65.0,42.0,1011.8,1006.1,8.0,21.8,29.5,0.0,1.0,0.866025,0.5,0.0,1.0,-0.602635,-0.798017,0.739009,0.673696,-0.273663,-0.961826,0,0,0,1,0,0,0,0,0,0,0
Canberra,2010-01-27,15.7,33.2,0.0,13.6,11.0,50.0,9.0,11.0,36.0,28.0,1013.8,1009.8,8.0,21.4,29.8,0.0,1.0,0.866025,0.5,0.0,1.0,-0.982973,0.18375,-0.273663,-0.961826,-0.982973,0.18375,0,0,0,1,0,0,0,0,0,0,0
Canberra,2010-02-04,19.9,29.1,0.0,9.4,8.1,41.0,9.0,22.0,80.0,43.0,1013.4,1009.6,8.0,21.2,28.5,0.0,1.0,0.5,0.866025,0.0,1.0,-0.982973,0.18375,-0.273663,-0.961826,-0.850217,0.526432,0,0,0,1,0,0,0,0,0,0,0
Canberra,2010-02-05,20.1,25.9,3.4,5.2,8.1,41.0,6.0,15.0,87.0,93.0,1009.3,1008.8,8.0,21.5,20.3,1.0,1.0,0.5,0.866025,0.0,1.0,0.739009,-0.673696,-0.982973,0.18375,0.092268,-0.995734,0,0,0,1,0,0,0,0,0,0,0
Canberra,2010-02-12,20.3,30.7,0.8,7.6,8.1,35.0,9.0,15.0,68.0,46.0,1008.5,1008.1,8.0,24.0,27.7,0.0,1.0,0.5,0.866025,0.0,1.0,-0.982973,0.18375,-0.982973,-0.18375,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
Canberra,2010-02-13,16.8,19.5,12.8,7.2,8.1,13.0,0.0,9.0,91.0,96.0,1011.5,1009.3,8.0,17.7,19.0,1.0,1.0,0.5,0.866025,0.0,1.0,-0.850217,-0.526432,-0.273663,0.961826,0.092268,-0.995734,0,0,0,1,0,0,0,0,0,0,0
Canberra,2010-02-14,16.8,22.8,56.2,4.2,8.1,43.0,4.0,19.0,95.0,90.0,1006.2,1004.0,8.0,17.1,19.6,1.0,1.0,0.5,0.866025,0.0,1.0,-0.850217,-0.526432,-0.273663,0.961826,-0.273663,0.961826,0,0,0,1,0,0,0,0,0,0,0
Canberra,2010-02-15,16.2,23.9,35.0,3.4,8.1,46.0,9.0,17.0,96.0,71.0,1007.0,1012.8,8.0,16.4,19.9,1.0,1.0,0.5,0.866025,0.0,1.0,-0.850217,-0.526432,0.092268,0.995734,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
Canberra,2010-02-28,16.5,26.8,0.0,6.6,8.1,35.0,4.0,17.0,79.0,64.0,1016.8,1012.8,8.0,18.8,25.2,0.0,1.0,0.5,0.866025,0.0,1.0,-0.850217,-0.526432,0.445738,-0.895163,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
Canberra,2010-03-02,9.6,20.1,0.0,6.4,8.8,41.0,19.0,22.0,54.0,49.0,1019.6,1017.6,7.0,13.6,20.1,0.0,0.0,0.0,1.0,0.0,1.0,0.445738,-0.895163,-0.273663,0.961826,-0.602635,0.798017,0,0,0,1,0,0,0,0,0,0,0
Canberra,2010-03-03,8.5,25.5,0.0,5.4,12.0,31.0,9.0,20.0,75.0,41.0,1019.7,1016.4,1.0,13.5,24.3,0.0,0.0,0.0,1.0,0.0,1.0,-0.982973,0.18375,-0.602635,-0.798017,-0.850217,0.526432,0,0,0,1,0,0,0,0,0,0,0
Canberra,2010-03-04,10.5,25.7,0.0,5.4,8.5,35.0,6.0,22.0,85.0,47.0,1016.4,1012.5,7.0,14.5,24.2,0.0,0.0,0.0,1.0,0.0,1.0,-0.982973,0.18375,0.739009,0.673696,-0.850217,0.526432,0,0,0,1,0,0,0,0,0,0,0
Canberra,2010-03-05,14.4,21.3,0.0,6.0,0.0,28.0,7.0,15.0,82.0,83.0,1010.5,1009.0,7.0,18.3,20.0,0.0,1.0,0.0,1.0,0.0,1.0,0.445738,0.895163,-0.273663,0.961826,0.739009,-0.673696,0,0,0,1,0,0,0,0,0,0,0
Canberra,2010-03-06,17.4,27.0,13.2,1.2,7.8,30.0,13.0,11.0,92.0,63.0,1011.4,1011.2,7.0,19.2,25.3,1.0,0.0,0.0,1.0,0.0,1.0,0.092268,0.995734,-0.982973,-0.18375,-0.982973,0.18375,0,0,0,1,0,0,0,0,0,0,0
Canberra,2010-03-07,19.2,25.1,0.0,3.8,2.9,46.0,13.0,19.0,75.0,74.0,1014.2,1011.9,6.0,22.2,21.7,0.0,1.0,0.0,1.0,0.0,1.0,-0.982973,0.18375,-0.602635,-0.798017,-0.850217,0.526432,0,0,0,1,0,0,0,0,0,0,0
Canberra,2010-03-08,18.2,23.9,21.8,4.2,6.3,50.0,17.0,30.0,90.0,58.0,1010.5,1009.4,8.0,19.3,23.0,1.0,1.0,0.0,1.0,0.0,1.0,-0.602635,-0.798017,0.932472,0.361242,-0.982973,0.18375,0,0,0,1,0,0,0,0,0,0,0
Canberra,2010-03-09,15.4,22.3,3.6,6.8,10.6,44.0,22.0,24.0,72.0,53.0,1013.4,1013.5,3.0,16.6,21.5,1.0,0.0,0.0,1.0,0.0,1.0,-0.602635,-0.798017,0.092268,-0.995734,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
Canberra,2010-03-10,8.3,21.7,0.0,5.2,10.4,43.0,0.0,6.0,88.0,51.0,1021.7,1021.7,1.0,13.0,19.8,0.0,0.0,0.0,1.0,0.0,1.0,0.445738,-0.895163,-0.602635,0.798017,0.092268,0.995734,0,0,0,1,0,0,0,0,0,0,0
Canberra,2010-03-11,7.5,20.5,0.0,4.4,11.7,35.0,20.0,17.0,55.0,41.0,1032.3,1031.1,1.0,12.8,19.8,0.0,0.0,0.0,1.0,0.0,1.0,-0.273663,-0.961826,-0.273663,0.961826,-0.273663,0.961826,0,0,0,1,0,0,0,0,0,0,0
Canberra,2010-03-12,10.7,20.7,0.0,5.2,3.1,35.0,6.0,17.0,81.0,47.0,1036.5,1035.0,7.0,13.7,19.5,0.0,0.0,0.0,1.0,0.0,1.0,0.445738,-0.895163,-0.273663,0.961826,0.739009,0.673696,0,0,0,1,0,0,0,0,0,0,0
Canberra,2010-03-13,11.8,21.0,0.0,3.6,8.4,28.0,9.0,11.0,71.0,46.0,1035.5,1032.7,1.0,15.0,20.0,0.0,0.0,0.0,1.0,0.0,1.0,0.092268,-0.995734,0.739009,0.673696,-0.602635,0.798017,0,0,0,1,0,0,0,0,0,0,0
Canberra,2010-03-14,9.8,22.2,0.0,4.2,6.3,26.0,9.0,7.0,90.0,50.0,1031.1,1026.6,8.0,13.6,20.8,0.0,0.0,0.0,1.0,0.0,1.0,-0.982973,0.18375,-0.602635,0.798017,-0.273663,-0.961826,0,0,0,1,0,0,0,0,0,0,0
Canberra,2010-03-15,9.1,24.4,0.0,3.0,8.9,31.0,7.0,9.0,83.0,41.0,1025.9,1022.0,6.0,14.0,22.9,0.0,0.0,0.0,1.0,0.0,1.0,-0.982973,0.18375,0.739009,0.673696,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
Canberra,2010-03-16,9.9,26.6,0.0,4.6,11.5,24.0,6.0,9.0,72.0,34.0,1024.4,1021.9,2.0,14.8,25.3,0.0,0.0,0.0,1.0,0.0,1.0,0.092268,-0.995734,0.739009,0.673696,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
Canberra,2010-03-17,10.1,27.3,0.0,5.4,11.6,24.0,6.0,7.0,77.0,27.0,1026.3,1023.6,0.0,15.0,26.5,0.0,0.0,0.0,1.0,0.0,1.0,-0.602635,-0.798017,0.739009,0.673696,-0.982973,0.18375,0,0,0,1,0,0,0,0,0,0,0
Canberra,2010-03-18,10.6,28.5,0.0,4.6,10.4,22.0,6.0,7.0,75.0,32.0,1026.9,1023.6,7.0,16.4,27.8,0.0,0.0,0.0,1.0,0.0,1.0,0.445738,-0.895163,0.739009,0.673696,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
Canberra,2010-03-19,11.0,26.0,0.0,4.0,2.7,31.0,0.0,17.0,78.0,41.0,1022.3,1020.2,7.0,14.4,24.1,0.0,0.0,0.0,1.0,0.0,1.0,-0.602635,-0.798017,-0.273663,0.961826,0.445738,0.895163,0,0,0,1,0,0,0,0,0,0,0
Canberra,2010-03-20,10.4,28.9,0.0,3.4,9.8,41.0,4.0,22.0,74.0,37.0,1022.6,1020.1,1.0,16.6,28.3,0.0,0.0,0.0,1.0,-1.0,0.0,-0.602635,-0.798017,-0.273663,0.961826,0.445738,0.895163,0,0,0,1,0,0,0,0,0,0,0
Canberra,2010-03-21,13.7,27.7,0.0,5.0,6.8,52.0,4.0,28.0,81.0,36.0,1019.1,1015.5,7.0,16.9,27.2,0.0,0.0,0.0,1.0,-1.0,0.0,0.932472,0.361242,-0.982973,0.18375,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
Canberra,2010-03-22,7.7,23.8,0.0,6.0,11.1,24.0,0.0,7.0,87.0,40.0,1020.2,1017.7,1.0,13.2,22.9,0.0,0.0,0.0,1.0,-1.0,0.0,-0.273663,0.961826,1.0,0.0,-0.982973,0.18375,0,0,0,1,0,0,0,0,0,0,0
Canberra,2010-03-23,7.9,26.5,0.0,4.6,8.8,28.0,6.0,6.0,96.0,27.0,1020.5,1017.6,8.0,11.8,25.7,0.0,0.0,0.0,1.0,-1.0,0.0,-0.273663,0.961826,-0.273663,-0.961826,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
