id_Location,id_Date,MinTemp,MaxTemp,Rainfall,Evaporation,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Month_cos,Month_sin,Season_cos,Season_sin,WindGustDir_cos,WindGustDir_sin,WindDir9am_cos,WindDir9am_sin,WindDir3pm_cos,WindDir3pm_sin,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Year_2014,Year_2015,Year_2016,Year_2017
Bendigo,2009-08-04,4.4,14.0,0.0,1.2,26.0,7.0,13.0,74.0,84.0,1019.5,1017.6,6.0,6.0,7.7,12.5,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.602635,-0.798017,0.932472,0.361242,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-08-05,7.1,14.3,0.2,1.4,39.0,7.0,22.0,99.0,68.0,1020.8,1018.6,8.0,6.0,8.6,13.8,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.092268,0.995734,-0.982973,-0.18375,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-08-06,5.2,19.1,0.6,1.8,46.0,11.0,20.0,71.0,41.0,1016.7,1012.0,7.0,7.0,10.5,18.3,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.092268,0.995734,0.739009,-0.673696,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-08-07,9.0,12.3,0.2,1.8,69.0,30.0,20.0,69.0,56.0,1013.9,1018.9,1.0,2.0,9.6,10.4,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.739009,0.673696,0.092268,0.995734,-0.982973,-0.18375,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-08-08,-3.4,13.2,0.0,1.6,26.0,0.0,13.0,83.0,46.0,1026.0,1022.4,1.0,6.0,5.1,12.7,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.602635,-0.798017,-0.273663,0.961826,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-08-09,-1.2,11.8,0.0,2.4,22.0,7.0,9.0,88.0,53.0,1020.4,1017.5,6.0,7.0,3.0,10.9,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.445738,0.895163,0.739009,0.673696,-0.850217,0.526432,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-08-10,2.8,11.9,0.0,1.0,44.0,15.0,17.0,81.0,55.0,1016.3,1012.0,8.0,8.0,7.0,11.2,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.982973,0.18375,0.739009,0.673696,0.739009,0.673696,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-08-11,7.0,16.7,0.6,1.2,41.0,15.0,6.0,67.0,50.0,1007.1,1006.7,7.0,6.0,11.6,15.2,0.0,1.0,-0.5,-0.866025,-0.0,-1.0,0.445738,0.895163,0.739009,0.673696,0.739009,-0.673696,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-08-12,1.7,15.9,8.2,1.0,24.0,2.0,11.0,91.0,64.0,1011.5,1010.2,1.0,4.0,9.5,15.4,1.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.739009,0.673696,-0.602635,0.798017,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-08-13,1.8,16.6,0.0,2.0,28.0,7.0,17.0,94.0,78.0,1015.1,1014.2,3.0,5.0,7.8,13.9,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.932472,0.361242,-0.602635,0.798017,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-08-14,1.0,15.0,0.2,1.8,20.0,0.0,15.0,93.0,68.0,1020.6,1018.3,1.0,2.0,8.9,14.8,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.273663,0.961826,-0.273663,0.961826,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-08-15,2.7,18.5,0.2,1.4,39.0,11.0,20.0,90.0,53.0,1017.8,1013.0,1.0,1.0,7.6,17.3,0.0,1.0,-0.5,-0.866025,-0.0,-1.0,0.445738,0.895163,0.739009,0.673696,0.739009,-0.673696,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-08-16,7.3,15.4,1.6,3.0,56.0,28.0,30.0,79.0,54.0,1003.8,1004.1,8.0,4.0,12.3,15.0,1.0,1.0,-0.5,-0.866025,-0.0,-1.0,1.0,0.0,-0.982973,-0.18375,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-08-17,6.1,14.1,14.6,2.4,39.0,15.0,19.0,77.0,60.0,1017.4,1020.1,1.0,5.0,8.3,12.3,1.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.932472,0.361242,0.445738,-0.895163,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-08-18,0.5,15.4,0.2,2.6,24.0,7.0,13.0,88.0,59.0,1028.3,1026.0,1.0,7.0,9.0,14.4,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.602635,-0.798017,1.0,0.0,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-08-19,2.3,17.4,0.0,1.4,31.0,9.0,19.0,81.0,39.0,1025.6,1020.5,0.0,6.0,8.4,16.6,0.0,1.0,-0.5,-0.866025,-0.0,-1.0,-0.273663,0.961826,0.445738,0.895163,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-08-20,3.9,18.2,1.8,3.0,31.0,7.0,17.0,90.0,45.0,1018.1,1012.0,7.0,4.0,8.4,17.9,1.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.602635,0.798017,-0.602635,-0.798017,0.445738,-0.895163,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-08-21,6.9,16.4,0.8,2.2,69.0,31.0,28.0,55.0,45.0,998.2,1000.4,2.0,5.0,16.2,13.7,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,1.0,0.0,0.092268,-0.995734,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-08-22,-2.6,13.9,0.2,2.0,43.0,6.0,26.0,86.0,50.0,1009.9,1007.0,0.0,6.0,5.4,13.8,0.0,1.0,-0.5,-0.866025,-0.0,-1.0,-0.273663,0.961826,-0.850217,0.526432,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-08-23,5.3,17.7,1.4,2.4,50.0,13.0,28.0,100.0,50.0,1009.2,1004.1,8.0,5.0,8.9,17.0,1.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.273663,0.961826,-0.982973,-0.18375,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-08-24,8.8,15.7,0.0,1.8,63.0,26.0,33.0,71.0,42.0,1002.1,998.4,3.0,4.0,12.0,15.2,0.0,1.0,-0.5,-0.866025,-0.0,-1.0,-0.602635,-0.798017,0.092268,-0.995734,-0.982973,0.18375,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-08-25,4.3,12.4,12.2,4.6,78.0,19.0,41.0,82.0,52.0,1007.8,1003.0,8.0,7.0,6.4,11.9,1.0,1.0,-0.5,-0.866025,-0.0,-1.0,0.932472,0.361242,0.092268,-0.995734,-0.982973,0.18375,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-08-26,3.1,14.9,5.0,2.6,57.0,22.0,31.0,88.0,47.0,1013.0,1011.5,8.0,3.0,6.6,14.6,1.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.932472,0.361242,0.092268,-0.995734,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-08-27,4.1,16.9,0.0,1.8,52.0,17.0,30.0,74.0,45.0,1014.9,1011.4,0.0,3.0,9.6,16.3,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.092268,0.995734,0.932472,0.361242,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-08-28,0.8,18.0,0.0,2.4,31.0,0.0,15.0,84.0,53.0,1015.2,1010.7,0.0,4.0,9.0,17.0,0.0,1.0,-0.5,-0.866025,-0.0,-1.0,-0.602635,-0.798017,-0.273663,0.961826,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-08-29,8.9,16.0,1.4,2.2,48.0,19.0,24.0,90.0,79.0,1000.1,998.1,7.0,7.0,11.0,13.8,1.0,1.0,-0.5,-0.866025,-0.0,-1.0,0.092268,0.995734,0.739009,-0.673696,0.932472,0.361242,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-08-30,2.3,13.3,2.8,2.2,43.0,19.0,20.0,76.0,49.0,1014.1,1014.2,3.0,3.0,6.1,12.6,1.0,0.0,-0.5,-0.866025,-0.0,-1.0,1.0,0.0,0.092268,-0.995734,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-08-31,6.1,14.9,0.4,1.8,46.0,19.0,19.0,95.0,77.0,1016.7,1015.1,8.0,7.0,9.4,14.1,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.602635,-0.798017,0.092268,-0.995734,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-09-01,0.8,14.4,0.2,1.2,26.0,9.0,11.0,84.0,47.0,1023.0,1021.3,7.0,7.0,8.8,12.8,0.0,0.0,-0.0,-1.0,-0.0,-1.0,0.932472,0.361242,0.445738,-0.895163,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-09-02,1.9,18.4,0.0,1.4,41.0,13.0,26.0,65.0,38.0,1022.8,1017.3,1.0,4.0,9.2,17.6,0.0,0.0,-0.0,-1.0,-0.0,-1.0,-0.273663,0.961826,0.445738,0.895163,0.445738,-0.895163,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-09-03,9.0,20.6,0.0,4.0,48.0,19.0,7.0,54.0,60.0,1012.3,1008.6,1.0,7.0,13.2,15.9,0.0,1.0,-0.0,-1.0,-0.0,-1.0,0.932472,0.361242,0.739009,-0.673696,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-09-04,1.4,15.2,1.4,1.0,61.0,13.0,26.0,81.0,61.0,1012.9,1011.4,1.0,7.0,10.0,12.1,1.0,1.0,-0.0,-1.0,-0.0,-1.0,0.932472,0.361242,0.092268,-0.995734,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-09-05,-0.8,13.0,2.0,3.0,33.0,7.0,19.0,94.0,57.0,1018.0,1016.4,7.0,7.0,7.0,12.8,1.0,0.0,-0.0,-1.0,-0.0,-1.0,-0.602635,-0.798017,0.932472,0.361242,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-09-06,0.8,18.0,0.4,1.6,54.0,11.0,30.0,71.0,33.0,1014.6,1007.6,6.0,7.0,7.6,16.4,0.0,0.0,-0.0,-1.0,-0.0,-1.0,-0.602635,0.798017,-0.850217,0.526432,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-09-07,2.0,15.2,0.6,1.6,35.0,11.0,19.0,76.0,55.0,1005.4,1004.0,5.0,4.0,11.4,15.2,0.0,0.0,-0.0,-1.0,-0.0,-1.0,1.0,0.0,0.445738,-0.895163,0.092268,0.995734,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-09-08,6.7,14.5,0.0,1.6,50.0,19.0,30.0,70.0,69.0,1012.5,1012.7,1.0,7.0,12.0,12.2,0.0,0.0,-0.0,-1.0,-0.0,-1.0,-0.850217,0.526432,0.092268,0.995734,-0.850217,-0.526432,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-09-09,7.0,13.9,0.2,2.0,39.0,22.0,19.0,69.0,59.0,1015.4,1014.0,1.0,7.0,10.4,12.3,0.0,0.0,-0.0,-1.0,-0.0,-1.0,-0.850217,0.526432,-0.850217,-0.526432,0.932472,0.361242,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-09-10,0.9,14.0,0.0,1.8,33.0,4.0,11.0,63.0,55.0,1018.7,1017.5,7.0,2.0,9.5,13.3,0.0,0.0,-0.0,-1.0,-0.0,-1.0,0.739009,0.673696,-0.982973,0.18375,0.932472,0.361242,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-09-11,0.7,23.1,0.0,1.8,59.0,20.0,39.0,64.0,20.0,1019.2,1012.1,1.0,2.0,10.1,22.5,0.0,0.0,-0.0,-1.0,-0.0,-1.0,-0.602635,0.798017,-0.850217,0.526432,0.445738,-0.895163,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-09-12,6.7,30.4,0.0,4.8,67.0,13.0,35.0,47.0,7.0,1014.9,1008.5,4.0,5.0,14.1,29.5,0.0,0.0,-0.0,-1.0,-0.0,-1.0,0.092268,0.995734,-0.602635,-0.798017,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-09-13,13.3,19.3,0.6,8.0,52.0,13.0,31.0,88.0,48.0,1014.4,1012.8,8.0,4.0,13.4,18.6,0.0,0.0,-0.0,-1.0,-0.0,-1.0,-0.602635,-0.798017,0.932472,0.361242,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-09-14,-0.2,15.5,0.0,2.6,24.0,7.0,13.0,56.0,31.0,1023.7,1021.1,0.0,3.0,10.6,14.5,0.0,0.0,-0.0,-1.0,-0.0,-1.0,0.932472,0.361242,0.092268,0.995734,0.932472,0.361242,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-09-15,-1.0,17.8,0.0,2.8,31.0,13.0,17.0,52.0,33.0,1021.8,1018.5,1.0,1.0,11.5,17.3,0.0,0.0,-0.0,-1.0,-0.0,-1.0,-0.602635,-0.798017,0.092268,0.995734,-0.982973,0.18375,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-09-16,1.6,22.8,0.0,3.0,33.0,9.0,20.0,51.0,25.0,1021.7,1014.7,1.0,2.0,12.9,20.8,0.0,0.0,-0.0,-1.0,-0.0,-1.0,0.445738,0.895163,-0.273663,-0.961826,-0.850217,0.526432,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-09-17,10.9,14.7,0.8,3.4,50.0,0.0,7.0,79.0,94.0,1010.6,1009.0,8.0,8.0,12.5,12.9,0.0,1.0,-0.0,-1.0,-0.0,-1.0,-0.850217,0.526432,0.092268,0.995734,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-09-18,0.6,18.8,4.4,1.0,24.0,13.0,2.0,64.0,42.0,1022.6,1018.9,0.0,0.0,11.2,18.0,1.0,0.0,-0.0,-1.0,-0.0,-1.0,-0.273663,-0.961826,-0.273663,0.961826,-0.602635,0.798017,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-09-19,2.0,20.4,0.0,2.0,33.0,7.0,15.0,53.0,54.0,1016.5,1013.2,7.0,6.0,12.4,19.0,0.0,0.0,-0.0,-1.0,-0.0,-1.0,-0.850217,0.526432,-0.850217,0.526432,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-09-20,2.9,15.9,0.2,1.4,35.0,11.0,20.0,74.0,45.0,1015.7,1014.8,7.0,5.0,11.3,14.7,0.0,0.0,-0.0,-1.0,1.0,0.0,0.932472,0.361242,1.0,0.0,0.092268,0.995734,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-09-21,1.4,18.0,0.0,2.2,43.0,9.0,20.0,66.0,42.0,1013.8,1005.6,1.0,8.0,12.0,16.7,0.0,1.0,-0.0,-1.0,1.0,0.0,0.445738,0.895163,-0.602635,-0.798017,-0.850217,0.526432,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-09-22,10.3,18.4,20.6,4.2,37.0,22.0,17.0,93.0,57.0,999.3,996.9,8.0,3.0,11.5,16.8,1.0,0.0,-0.0,-1.0,1.0,0.0,0.092268,0.995734,0.932472,0.361242,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-09-23,9.7,17.0,0.0,1.2,65.0,30.0,26.0,71.0,53.0,1002.9,1006.3,7.0,7.0,11.6,15.4,0.0,0.0,-0.0,-1.0,1.0,0.0,0.739009,0.673696,0.092268,0.995734,0.932472,0.361242,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-09-24,7.3,15.9,0.4,3.0,43.0,19.0,17.0,85.0,88.0,1013.2,1010.6,7.0,7.0,11.2,13.2,0.0,1.0,-0.0,-1.0,1.0,0.0,0.932472,0.361242,0.092268,-0.995734,0.092268,0.995734,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-09-25,5.3,14.2,4.2,1.2,44.0,9.0,20.0,76.0,92.0,1004.7,1000.0,8.0,8.0,11.3,11.7,1.0,1.0,-0.0,-1.0,1.0,0.0,1.0,0.0,-0.982973,-0.18375,0.092268,0.995734,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-09-26,5.4,12.0,16.8,1.8,72.0,17.0,39.0,78.0,67.0,1004.5,1004.4,7.0,7.0,6.8,10.0,1.0,0.0,-0.0,-1.0,1.0,0.0,0.739009,0.673696,1.0,0.0,0.932472,0.361242,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-09-27,3.5,12.8,0.4,2.0,65.0,33.0,41.0,60.0,63.0,1012.1,1012.2,4.0,6.0,9.0,10.4,0.0,0.0,-0.0,-1.0,1.0,0.0,0.739009,0.673696,-0.850217,-0.526432,-0.850217,-0.526432,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-09-28,6.7,14.2,0.2,2.8,50.0,22.0,17.0,71.0,48.0,1015.1,1013.3,7.0,3.0,10.1,13.6,0.0,0.0,-0.0,-1.0,1.0,0.0,-0.850217,0.526432,0.092268,0.995734,-0.850217,-0.526432,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-09-29,0.5,16.4,0.0,1.6,24.0,6.0,15.0,64.0,49.0,1016.1,1012.4,6.0,6.0,10.5,15.7,0.0,0.0,-0.0,-1.0,1.0,0.0,-0.273663,0.961826,-0.602635,-0.798017,0.445738,0.895163,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-09-30,5.6,24.1,0.0,2.6,56.0,15.0,24.0,53.0,19.0,1014.6,1009.5,5.0,2.0,12.7,23.6,0.0,0.0,-0.0,-1.0,1.0,0.0,-0.602635,0.798017,0.739009,-0.673696,-0.273663,-0.961826,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-10-01,11.4,22.8,0.0,5.2,39.0,11.0,15.0,49.0,57.0,1008.4,1009.1,8.0,8.0,16.3,16.9,0.0,1.0,0.5,-0.866025,1.0,0.0,0.739009,0.673696,0.739009,0.673696,0.932472,0.361242,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-10-02,8.9,13.3,2.6,3.4,41.0,20.0,26.0,88.0,55.0,1012.0,1010.4,7.0,7.0,9.7,11.9,1.0,0.0,0.5,-0.866025,1.0,0.0,-0.982973,-0.18375,-0.273663,0.961826,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-10-03,5.5,16.4,0.4,2.0,44.0,24.0,17.0,52.0,50.0,1015.4,1015.1,1.0,6.0,12.9,15.3,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.982973,-0.18375,0.739009,0.673696,-0.273663,0.961826,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-10-04,10.7,17.2,0.0,2.6,28.0,7.0,6.0,96.0,64.0,1020.2,1018.9,8.0,5.0,11.3,15.8,0.0,1.0,0.5,-0.866025,1.0,0.0,-0.273663,0.961826,0.739009,-0.673696,0.445738,-0.895163,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-10-05,4.2,17.6,2.8,1.6,39.0,20.0,22.0,65.0,55.0,1022.4,1021.5,1.0,6.0,12.2,15.6,1.0,0.0,0.5,-0.866025,1.0,0.0,0.739009,0.673696,-0.982973,0.18375,-0.850217,-0.526432,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-10-06,3.7,14.9,0.0,3.0,50.0,11.0,20.0,68.0,52.0,1023.2,1020.9,6.0,6.0,9.7,12.4,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.850217,-0.526432,-0.602635,0.798017,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-10-07,3.8,15.1,0.0,2.8,44.0,19.0,24.0,61.0,44.0,1023.1,1023.1,1.0,4.0,9.3,13.9,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.850217,-0.526432,-0.602635,0.798017,-0.273663,0.961826,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-10-08,2.5,15.6,0.0,3.0,44.0,15.0,24.0,65.0,36.0,1026.5,1025.5,1.0,3.0,8.7,15.0,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.850217,-0.526432,-0.602635,0.798017,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-10-09,4.6,17.7,0.0,4.0,44.0,19.0,19.0,60.0,35.0,1028.8,1026.8,1.0,3.0,9.8,16.2,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.982973,-0.18375,0.739009,0.673696,-0.602635,0.798017,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-10-10,5.0,18.4,0.0,3.4,35.0,9.0,13.0,55.0,34.0,1029.0,1025.3,0.0,5.0,10.8,17.3,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.273663,0.961826,-0.602635,-0.798017,-0.273663,0.961826,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-10-11,5.6,21.0,0.0,3.0,37.0,13.0,20.0,65.0,30.0,1021.2,1015.4,1.0,3.0,12.5,20.4,0.0,0.0,0.5,-0.866025,1.0,0.0,0.445738,0.895163,-0.273663,-0.961826,0.739009,-0.673696,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-10-12,11.7,20.4,0.0,3.6,56.0,19.0,24.0,69.0,36.0,1002.2,998.7,7.0,7.0,13.1,18.9,0.0,1.0,0.5,-0.866025,1.0,0.0,0.932472,0.361242,0.445738,0.895163,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-10-13,4.1,14.0,2.4,5.6,59.0,20.0,28.0,89.0,57.0,996.8,994.8,8.0,7.0,8.1,13.5,1.0,1.0,0.5,-0.866025,1.0,0.0,0.932472,0.361242,-0.982973,-0.18375,-0.982973,0.18375,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-10-14,7.8,16.3,13.8,2.6,57.0,15.0,22.0,81.0,62.0,1001.9,1003.8,7.0,4.0,10.3,15.0,1.0,0.0,0.5,-0.866025,1.0,0.0,1.0,0.0,1.0,0.0,0.092268,0.995734,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-10-15,9.1,15.6,0.6,2.2,61.0,20.0,28.0,86.0,49.0,1006.9,1008.5,8.0,5.0,10.8,14.6,0.0,1.0,0.5,-0.866025,1.0,0.0,0.739009,0.673696,0.445738,-0.895163,0.932472,0.361242,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-10-16,4.2,17.3,3.2,2.6,44.0,13.0,20.0,84.0,62.0,1016.9,1017.3,7.0,5.0,8.6,13.9,1.0,1.0,0.5,-0.866025,1.0,0.0,0.739009,0.673696,-0.850217,-0.526432,0.932472,0.361242,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-10-17,4.4,16.3,6.2,0.0,30.0,15.0,15.0,74.0,57.0,1024.7,1024.5,2.0,7.0,11.9,14.6,1.0,0.0,0.5,-0.866025,1.0,0.0,-0.850217,0.526432,0.092268,0.995734,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-10-18,1.6,17.2,0.0,2.6,31.0,17.0,19.0,57.0,46.0,1028.2,1026.5,1.0,3.0,10.4,15.6,0.0,0.0,0.5,-0.866025,1.0,0.0,0.739009,0.673696,-0.982973,0.18375,-0.850217,-0.526432,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-10-19,2.8,21.7,0.0,3.0,24.0,15.0,9.0,64.0,36.0,1026.9,1023.5,0.0,1.0,12.2,20.4,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.273663,-0.961826,0.739009,0.673696,0.445738,-0.895163,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-10-20,4.7,30.1,0.0,4.0,52.0,2.0,28.0,45.0,13.0,1020.4,1015.8,0.0,2.0,15.8,29.4,0.0,0.0,0.5,-0.866025,1.0,0.0,0.092268,0.995734,0.445738,0.895163,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-10-21,12.0,22.7,0.0,7.2,43.0,13.0,15.0,69.0,29.0,1019.0,1019.2,1.0,3.0,16.6,22.3,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.850217,-0.526432,0.739009,0.673696,-0.982973,-0.18375,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-10-22,7.4,24.4,0.0,4.4,33.0,17.0,13.0,60.0,25.0,1021.7,1019.4,1.0,1.0,13.1,23.2,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.982973,-0.18375,-0.273663,0.961826,0.092268,0.995734,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-10-23,7.7,20.1,0.0,5.4,41.0,17.0,15.0,66.0,39.0,1021.1,1020.2,6.0,1.0,12.8,20.1,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.982973,-0.18375,-0.273663,0.961826,-0.273663,0.961826,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-10-24,3.0,24.5,0.0,4.4,41.0,7.0,19.0,47.0,33.0,1019.5,1017.2,1.0,4.0,17.0,23.6,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.982973,-0.18375,-0.982973,0.18375,-0.850217,-0.526432,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-10-25,9.3,16.4,0.0,4.6,65.0,30.0,39.0,60.0,44.0,1019.3,1019.6,7.0,4.0,11.5,14.2,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.982973,-0.18375,-0.602635,0.798017,0.092268,-0.995734,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-10-26,7.7,20.7,0.0,5.2,48.0,28.0,20.0,54.0,35.0,1025.4,1023.6,0.0,0.0,12.6,20.3,0.0,0.0,0.5,-0.866025,1.0,0.0,0.092268,-0.995734,-0.273663,0.961826,-0.273663,0.961826,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-10-27,6.9,24.6,0.0,5.2,31.0,7.0,9.0,55.0,28.0,1027.3,1023.1,0.0,2.0,14.5,23.2,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.982973,-0.18375,-0.273663,-0.961826,-0.602635,0.798017,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-10-28,12.0,26.6,0.0,5.2,37.0,13.0,17.0,53.0,38.0,1024.8,1021.1,1.0,5.0,18.2,26.1,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.982973,-0.18375,0.739009,0.673696,-0.602635,-0.798017,0,0,1,0,0,0,0,0,0,0,0
Bendigo,2009-10-29,13.7,30.4,0.0,4.4,35.0,13.0,19.0,53.0,31.0,1022.1,1018.6,1.0,5.0,20.3,29.5,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.602635,0.798017,-0.273663,-0.961826,-0.850217,0.526432,0,0,1,0,0,0,0,0,0,0,0
