id_Location,id_Date,MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Month_cos,Month_sin,Season_cos,Season_sin,WindGustDir_cos,WindGustDir_sin,WindDir9am_cos,WindDir9am_sin,WindDir3pm_cos,WindDir3pm_sin,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Year_2014,Year_2015,Year_2016,Year_2017
SalmonGums,2010-08-05,3.7,23.0,0.0,41.0,24.0,22.0,66.0,17.0,12.7,22.8,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.273663,0.961826,0.932472,0.361242,0.445738,0.895163,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-08-06,3.6,15.5,0.0,35.0,7.0,19.0,83.0,60.0,11.6,14.2,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.850217,-0.526432,0.092268,0.995734,-0.982973,-0.18375,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-08-07,-0.7,13.7,0.0,31.0,11.0,13.0,80.0,76.0,9.1,12.4,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.739009,0.673696,0.445738,-0.895163,0.445738,0.895163,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-08-08,3.7,13.6,0.8,54.0,19.0,26.0,92.0,61.0,8.6,12.5,0.0,1.0,-0.5,-0.866025,-0.0,-1.0,0.739009,-0.673696,-0.850217,-0.526432,-0.982973,-0.18375,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-08-09,1.8,14.8,2.8,33.0,9.0,17.0,65.0,43.0,9.4,13.5,1.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.273663,-0.961826,-0.273663,0.961826,-0.273663,0.961826,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-08-10,-4.4,15.6,0.0,28.0,15.0,11.0,71.0,38.0,8.2,15.1,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.273663,0.961826,-0.850217,0.526432,0.739009,-0.673696,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-08-11,0.5,19.8,0.0,44.0,19.0,26.0,55.0,24.0,10.0,19.0,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.273663,0.961826,0.739009,-0.673696,0.445738,-0.895163,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-08-12,8.3,19.6,0.0,54.0,22.0,28.0,31.0,40.0,14.9,17.7,0.0,1.0,-0.5,-0.866025,-0.0,-1.0,-0.602635,0.798017,-0.982973,-0.18375,0.445738,-0.895163,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-08-13,9.7,14.8,8.6,65.0,22.0,30.0,90.0,66.0,9.7,13.8,1.0,1.0,-0.5,-0.866025,-0.0,-1.0,0.739009,0.673696,-0.850217,-0.526432,-0.850217,-0.526432,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-08-14,8.7,13.1,3.4,44.0,19.0,19.0,73.0,64.0,10.3,12.1,1.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.850217,0.526432,-0.850217,-0.526432,-0.850217,-0.526432,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-08-15,1.4,17.8,0.0,31.0,17.0,19.0,67.0,54.0,10.9,16.6,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.739009,-0.673696,0.445738,-0.895163,-0.982973,-0.18375,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-08-16,1.3,16.6,0.2,28.0,6.0,11.0,94.0,46.0,9.2,15.3,0.0,1.0,-0.5,-0.866025,-0.0,-1.0,-0.602635,0.798017,-0.850217,0.526432,0.739009,0.673696,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-08-17,5.4,15.6,2.2,30.0,13.0,17.0,86.0,60.0,9.4,14.2,1.0,1.0,-0.5,-0.866025,-0.0,-1.0,-0.850217,0.526432,0.445738,0.895163,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-08-18,5.1,12.3,1.6,52.0,19.0,19.0,87.0,73.0,7.5,9.3,1.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.739009,0.673696,-0.850217,-0.526432,-0.850217,-0.526432,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-08-19,0.1,14.7,0.6,28.0,6.0,6.0,86.0,59.0,6.5,13.0,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,1.0,0.0,0.445738,-0.895163,0.092268,0.995734,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-08-20,-0.6,17.5,0.2,33.0,19.0,17.0,71.0,30.0,11.0,15.7,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.602635,-0.798017,-0.982973,-0.18375,0.445738,0.895163,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-08-21,-0.2,18.8,0.0,37.0,9.0,19.0,55.0,33.0,12.4,18.3,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,1.0,0.0,0.445738,-0.895163,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-08-22,3.1,14.9,0.0,46.0,20.0,19.0,79.0,67.0,10.4,11.9,0.0,1.0,-0.5,-0.866025,-0.0,-1.0,0.739009,-0.673696,-0.850217,-0.526432,-0.982973,-0.18375,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-08-23,1.2,17.0,1.8,35.0,9.0,17.0,87.0,33.0,8.0,16.2,1.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.602635,-0.798017,0.092268,-0.995734,0.092268,0.995734,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-08-24,6.2,13.8,0.0,35.0,13.0,20.0,71.0,54.0,11.1,12.4,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.850217,-0.526432,-0.982973,0.18375,-0.850217,-0.526432,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-08-25,4.2,14.5,0.2,43.0,13.0,22.0,81.0,60.0,9.4,13.8,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.739009,-0.673696,-0.850217,-0.526432,-0.850217,-0.526432,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-08-26,7.7,13.0,0.4,35.0,6.0,15.0,92.0,74.0,10.1,12.6,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.850217,0.526432,-0.850217,-0.526432,0.092268,-0.995734,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-08-27,8.5,16.0,0.6,22.0,7.0,7.0,78.0,48.0,10.7,14.6,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.982973,-0.18375,-0.850217,0.526432,0.092268,-0.995734,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-08-28,0.8,22.3,0.0,39.0,24.0,17.0,63.0,26.0,13.6,22.0,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.273663,0.961826,-0.982973,-0.18375,-0.273663,-0.961826,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-08-29,10.5,25.8,0.0,35.0,19.0,15.0,31.0,26.0,17.3,23.5,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.932472,0.361242,0.932472,0.361242,0.092268,0.995734,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-08-30,12.3,22.0,0.0,35.0,15.0,17.0,77.0,45.0,14.9,20.2,0.0,1.0,-0.5,-0.866025,-0.0,-1.0,-0.850217,0.526432,0.092268,-0.995734,-0.273663,-0.961826,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-08-31,10.4,13.0,2.0,33.0,0.0,11.0,94.0,83.0,11.7,12.8,1.0,1.0,-0.5,-0.866025,-0.0,-1.0,-0.273663,-0.961826,0.445738,-0.895163,-0.602635,-0.798017,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-09-01,7.8,15.1,5.8,41.0,19.0,19.0,72.0,56.0,11.5,13.2,1.0,0.0,-0.0,-1.0,-0.0,-1.0,0.932472,0.361242,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-09-02,-1.6,15.2,0.0,41.0,19.0,19.0,67.0,53.0,11.0,12.3,0.0,0.0,-0.0,-1.0,-0.0,-1.0,0.932472,0.361242,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-09-03,1.1,16.7,0.4,41.0,19.0,19.0,91.0,46.0,10.1,14.9,0.0,0.0,-0.0,-1.0,-0.0,-1.0,0.932472,0.361242,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-09-04,1.9,16.8,0.2,41.0,19.0,19.0,72.0,49.0,12.4,15.4,0.0,1.0,-0.0,-1.0,-0.0,-1.0,0.932472,0.361242,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-09-05,0.1,17.5,1.8,41.0,19.0,19.0,80.0,47.0,12.2,15.3,1.0,0.0,-0.0,-1.0,-0.0,-1.0,0.932472,0.361242,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-09-06,0.0,21.1,0.0,41.0,19.0,19.0,61.0,32.0,13.3,20.5,0.0,0.0,-0.0,-1.0,-0.0,-1.0,0.932472,0.361242,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-09-07,9.6,24.6,0.0,41.0,19.0,19.0,40.0,18.0,16.7,23.3,0.0,0.0,-0.0,-1.0,-0.0,-1.0,0.932472,0.361242,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-09-08,7.3,17.5,0.6,41.0,19.0,19.0,53.0,32.0,11.9,15.4,0.0,0.0,-0.0,-1.0,-0.0,-1.0,0.932472,0.361242,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-09-09,8.2,14.9,0.6,41.0,19.0,19.0,54.0,64.0,12.4,12.7,0.0,0.0,-0.0,-1.0,-0.0,-1.0,0.932472,0.361242,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-09-10,-0.2,18.0,0.4,41.0,19.0,19.0,65.0,32.0,11.4,17.3,0.0,0.0,-0.0,-1.0,-0.0,-1.0,0.932472,0.361242,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-09-11,-2.4,23.1,0.0,41.0,19.0,19.0,38.0,23.0,16.3,22.5,0.0,0.0,-0.0,-1.0,-0.0,-1.0,0.932472,0.361242,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-09-12,1.9,15.7,0.0,41.0,19.0,19.0,85.0,61.0,10.4,10.8,0.0,1.0,-0.0,-1.0,-0.0,-1.0,0.932472,0.361242,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-09-13,3.8,15.2,4.2,41.0,19.0,19.0,70.0,59.0,10.6,12.3,1.0,0.0,-0.0,-1.0,-0.0,-1.0,0.932472,0.361242,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-09-14,-2.3,16.9,0.0,41.0,19.0,19.0,61.0,37.0,10.5,15.9,0.0,0.0,-0.0,-1.0,-0.0,-1.0,0.932472,0.361242,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-09-15,-1.6,18.6,0.0,41.0,19.0,19.0,56.0,40.0,14.0,15.9,0.0,0.0,-0.0,-1.0,-0.0,-1.0,0.932472,0.361242,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-09-16,-1.5,17.1,0.0,41.0,19.0,19.0,66.0,89.0,13.3,12.3,0.0,1.0,-0.0,-1.0,-0.0,-1.0,0.932472,0.361242,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-09-17,-0.7,17.0,3.0,41.0,19.0,19.0,78.0,48.0,11.8,15.0,1.0,0.0,-0.0,-1.0,-0.0,-1.0,0.932472,0.361242,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-09-18,4.1,17.6,0.2,41.0,19.0,19.0,52.0,35.0,11.2,17.0,0.0,0.0,-0.0,-1.0,-0.0,-1.0,0.932472,0.361242,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-09-19,-2.5,19.1,0.0,41.0,19.0,19.0,66.0,31.0,10.5,18.9,0.0,0.0,-0.0,-1.0,-0.0,-1.0,0.932472,0.361242,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-09-20,-3.1,20.0,0.0,41.0,19.0,19.0,60.0,29.0,11.6,19.1,0.0,0.0,-0.0,-1.0,1.0,0.0,0.932472,0.361242,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-09-21,1.8,20.8,0.0,41.0,19.0,19.0,58.0,27.0,13.3,19.8,0.0,0.0,-0.0,-1.0,1.0,0.0,0.932472,0.361242,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-09-22,2.6,22.5,0.0,41.0,19.0,19.0,56.0,23.0,14.7,21.9,0.0,0.0,-0.0,-1.0,1.0,0.0,0.932472,0.361242,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-09-23,2.0,26.4,0.0,41.0,19.0,19.0,54.0,16.0,17.1,25.4,0.0,0.0,-0.0,-1.0,1.0,0.0,0.932472,0.361242,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-09-24,8.6,28.0,0.0,41.0,19.0,19.0,24.0,19.0,23.1,23.8,0.0,0.0,-0.0,-1.0,1.0,0.0,0.932472,0.361242,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-09-25,2.6,25.2,0.0,41.0,19.0,19.0,60.0,18.0,14.5,24.5,0.0,0.0,-0.0,-1.0,1.0,0.0,0.932472,0.361242,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-09-26,1.8,23.3,0.0,41.0,19.0,19.0,53.0,47.0,17.0,19.4,0.0,0.0,-0.0,-1.0,1.0,0.0,0.932472,0.361242,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-09-27,8.0,18.7,0.2,41.0,19.0,19.0,70.0,36.0,12.6,17.9,0.0,0.0,-0.0,-1.0,1.0,0.0,0.932472,0.361242,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-09-28,-0.4,20.9,0.0,41.0,19.0,19.0,53.0,26.0,13.3,20.6,0.0,0.0,-0.0,-1.0,1.0,0.0,0.932472,0.361242,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-09-29,3.8,24.8,0.0,41.0,19.0,19.0,50.0,16.0,14.5,23.8,0.0,0.0,-0.0,-1.0,1.0,0.0,0.932472,0.361242,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-09-30,8.4,18.2,0.0,41.0,19.0,19.0,39.0,38.0,16.5,17.9,0.0,1.0,-0.0,-1.0,1.0,0.0,0.932472,0.361242,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-10-01,11.7,17.0,3.0,41.0,19.0,19.0,91.0,77.0,12.7,16.7,1.0,1.0,0.5,-0.866025,1.0,0.0,0.739009,-0.673696,-0.982973,-0.18375,0.092268,-0.995734,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-10-02,11.0,27.1,1.8,41.0,19.0,19.0,92.0,38.0,14.9,24.5,1.0,0.0,0.5,-0.866025,1.0,0.0,0.739009,-0.673696,-0.982973,-0.18375,0.092268,-0.995734,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-10-03,9.0,22.9,0.0,41.0,19.0,19.0,48.0,29.0,16.2,22.0,0.0,0.0,0.5,-0.866025,1.0,0.0,0.739009,-0.673696,-0.982973,-0.18375,0.092268,-0.995734,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-10-04,2.3,24.7,0.0,41.0,19.0,19.0,49.0,26.0,17.7,24.1,0.0,0.0,0.5,-0.866025,1.0,0.0,0.739009,-0.673696,-0.982973,-0.18375,0.092268,-0.995734,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-10-05,2.9,28.3,0.0,65.0,19.0,30.0,40.0,44.0,20.0,23.1,0.0,0.0,0.5,-0.866025,1.0,0.0,0.739009,-0.673696,-0.982973,-0.18375,-0.982973,-0.18375,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-10-06,-0.6,20.0,0.0,37.0,22.0,17.0,42.0,28.0,14.2,19.4,0.0,0.0,0.5,-0.866025,1.0,0.0,0.092268,-0.995734,0.739009,0.673696,-0.602635,-0.798017,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-10-07,-1.0,23.8,0.0,35.0,20.0,17.0,43.0,17.0,14.4,22.7,0.0,0.0,0.5,-0.866025,1.0,0.0,0.445738,-0.895163,0.739009,-0.673696,0.445738,-0.895163,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-10-08,5.7,27.4,0.0,50.0,24.0,20.0,33.0,13.0,18.9,26.2,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.602635,0.798017,-0.982973,-0.18375,-0.273663,-0.961826,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-10-09,14.9,34.2,0.0,54.0,30.0,24.0,14.0,8.0,26.3,33.7,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.602635,-0.798017,-0.982973,-0.18375,0.445738,0.895163,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-10-10,16.8,26.7,0.0,57.0,15.0,19.0,41.0,31.0,19.8,24.8,0.0,0.0,0.5,-0.866025,1.0,0.0,0.739009,-0.673696,0.445738,-0.895163,0.445738,0.895163,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-10-11,4.6,18.5,0.2,35.0,19.0,20.0,61.0,40.0,12.4,17.0,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.850217,-0.526432,-0.982973,0.18375,-0.982973,-0.18375,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-10-12,-1.3,22.5,0.0,37.0,15.0,9.0,46.0,25.0,14.9,21.8,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.982973,-0.18375,0.445738,0.895163,-0.273663,0.961826,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-10-13,1.6,29.2,0.0,48.0,17.0,24.0,36.0,17.0,20.0,27.9,0.0,0.0,0.5,-0.866025,1.0,0.0,0.739009,-0.673696,0.932472,0.361242,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-10-14,7.2,15.5,0.6,61.0,43.0,33.0,80.0,37.0,7.5,13.2,0.0,0.0,0.5,-0.866025,1.0,0.0,0.739009,-0.673696,-0.982973,0.18375,0.092268,-0.995734,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-10-15,6.5,19.7,0.2,37.0,20.0,20.0,54.0,35.0,13.5,17.5,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.982973,-0.18375,-0.602635,0.798017,-0.602635,-0.798017,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-10-16,-1.6,21.7,0.0,35.0,7.0,11.0,51.0,26.0,14.3,20.8,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.982973,-0.18375,0.445738,0.895163,0.445738,-0.895163,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-10-17,4.3,26.2,0.0,37.0,15.0,9.0,40.0,15.0,17.3,25.9,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.982973,-0.18375,-0.982973,-0.18375,0.092268,-0.995734,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-10-18,8.1,29.5,0.0,39.0,22.0,13.0,22.0,11.0,22.7,28.5,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.273663,0.961826,-0.982973,-0.18375,-0.982973,0.18375,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-10-19,12.4,33.1,0.0,48.0,26.0,11.0,17.0,9.0,25.1,32.5,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.273663,0.961826,-0.982973,-0.18375,-0.982973,0.18375,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-10-20,12.3,36.6,0.0,67.0,24.0,33.0,11.0,8.0,29.5,34.7,0.0,0.0,0.5,-0.866025,1.0,0.0,0.739009,-0.673696,-0.982973,-0.18375,0.445738,0.895163,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-10-21,12.7,20.8,0.0,44.0,24.0,22.0,58.0,58.0,16.1,15.6,0.0,0.0,0.5,-0.866025,1.0,0.0,0.739009,0.673696,-0.982973,0.18375,-0.982973,-0.18375,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-10-22,2.0,20.9,0.0,35.0,13.0,17.0,49.0,29.0,14.7,20.2,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.850217,-0.526432,0.739009,0.673696,-0.273663,0.961826,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-10-23,0.3,24.3,0.0,43.0,20.0,13.0,49.0,22.0,16.5,23.2,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.982973,-0.18375,0.445738,0.895163,-0.850217,0.526432,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-10-24,4.1,27.2,0.0,37.0,17.0,24.0,40.0,23.0,18.4,24.1,0.0,0.0,0.5,-0.866025,1.0,0.0,0.445738,0.895163,0.739009,-0.673696,0.739009,-0.673696,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-10-25,5.1,30.5,0.0,46.0,15.0,11.0,42.0,17.0,21.4,29.7,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.982973,-0.18375,0.092268,-0.995734,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-10-26,5.1,31.0,0.0,41.0,15.0,17.0,39.0,18.0,21.5,30.4,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.273663,-0.961826,0.445738,0.895163,-0.602635,-0.798017,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-10-27,15.2,32.6,0.0,61.0,28.0,31.0,20.0,59.0,28.8,20.5,0.0,1.0,0.5,-0.866025,1.0,0.0,-0.273663,0.961826,0.739009,-0.673696,-0.850217,-0.526432,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-10-28,13.1,22.3,8.2,57.0,24.0,31.0,55.0,25.0,19.0,20.4,1.0,0.0,0.5,-0.866025,1.0,0.0,-0.850217,0.526432,1.0,0.0,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-10-29,6.3,17.7,0.0,56.0,31.0,30.0,72.0,42.0,10.0,15.8,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.850217,0.526432,-0.982973,0.18375,0.092268,-0.995734,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-10-30,-0.3,20.1,0.0,41.0,11.0,20.0,44.0,24.0,13.8,19.7,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.982973,-0.18375,-0.602635,-0.798017,-0.602635,-0.798017,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-10-31,-0.2,23.7,0.0,35.0,19.0,20.0,38.0,25.0,15.9,22.7,0.0,0.0,0.5,-0.866025,1.0,0.0,0.092268,-0.995734,0.445738,0.895163,0.739009,0.673696,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-11-01,6.9,27.3,0.0,39.0,17.0,15.0,38.0,20.0,20.2,26.9,0.0,0.0,0.866025,-0.5,1.0,0.0,-0.273663,-0.961826,-0.850217,0.526432,-0.602635,0.798017,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-11-02,7.6,30.0,0.0,44.0,19.0,20.0,37.0,16.0,21.9,28.5,0.0,0.0,0.866025,-0.5,1.0,0.0,0.092268,-0.995734,-0.850217,0.526432,-0.850217,0.526432,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-11-03,9.8,31.7,0.0,41.0,19.0,22.0,32.0,12.0,23.9,30.7,0.0,0.0,0.866025,-0.5,1.0,0.0,0.445738,-0.895163,0.739009,-0.673696,-0.602635,0.798017,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-11-04,12.8,35.8,0.0,54.0,24.0,19.0,25.0,10.0,25.4,33.8,0.0,0.0,0.866025,-0.5,1.0,0.0,-0.850217,0.526432,0.739009,-0.673696,-0.273663,-0.961826,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-11-05,14.0,25.6,0.0,48.0,22.0,24.0,31.0,19.0,18.3,23.9,0.0,0.0,0.866025,-0.5,1.0,0.0,-0.850217,0.526432,-0.850217,-0.526432,0.092268,0.995734,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-11-06,5.6,24.5,0.0,46.0,22.0,17.0,35.0,24.0,18.7,23.4,0.0,0.0,0.866025,-0.5,1.0,0.0,-0.602635,-0.798017,1.0,0.0,-0.982973,-0.18375,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-11-07,5.9,28.0,0.0,44.0,13.0,26.0,50.0,23.0,18.7,26.3,0.0,0.0,0.866025,-0.5,1.0,0.0,-0.850217,-0.526432,-0.982973,-0.18375,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-11-08,6.5,31.3,0.0,35.0,13.0,15.0,53.0,16.0,18.4,30.0,0.0,0.0,0.866025,-0.5,1.0,0.0,-0.602635,0.798017,-0.850217,0.526432,0.445738,-0.895163,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-11-09,18.0,33.0,0.0,31.0,9.0,13.0,28.0,23.0,25.6,31.3,0.0,0.0,0.866025,-0.5,1.0,0.0,0.739009,0.673696,-0.602635,0.798017,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-11-10,17.5,33.0,0.0,54.0,17.0,17.0,59.0,29.0,23.6,30.9,0.0,1.0,0.866025,-0.5,1.0,0.0,-0.850217,-0.526432,0.445738,0.895163,0.739009,0.673696,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-11-11,14.6,22.7,1.8,57.0,17.0,26.0,65.0,75.0,18.0,15.4,1.0,0.0,0.866025,-0.5,1.0,0.0,-0.850217,0.526432,-0.850217,-0.526432,-0.982973,-0.18375,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-11-12,7.9,19.4,0.2,41.0,19.0,26.0,64.0,37.0,13.0,17.2,0.0,0.0,0.866025,-0.5,1.0,0.0,-0.850217,-0.526432,-0.982973,0.18375,-0.982973,-0.18375,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-11-13,-0.3,21.4,0.0,41.0,13.0,11.0,38.0,27.0,16.2,20.9,0.0,0.0,0.866025,-0.5,1.0,0.0,0.739009,-0.673696,-0.602635,-0.798017,0.092268,-0.995734,0,0,0,1,0,0,0,0,0,0,0
SalmonGums,2010-11-14,2.1,24.0,0.0,43.0,17.0,20.0,41.0,26.0,17.8,22.8,0.0,0.0,0.866025,-0.5,1.0,0.0,-0.982973,-0.18375,0.739009,0.673696,-0.602635,-0.798017,0,0,0,1,0,0,0,0,0,0,0
