id_Location,id_Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Month_cos,Month_sin,Season_cos,Season_sin,WindGustDir_cos,WindGustDir_sin,WindDir9am_cos,WindDir9am_sin,WindDir3pm_cos,WindDir3pm_sin,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Year_2014,Year_2015,Year_2016,Year_2017
Albany,2010-05-16,12.0,20.5,0.0,1.0,7.6,7.0,6.0,78.0,60.0,1017.8,1015.7,2.0,6.0,14.5,19.2,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.932472,-0.361242,0.092268,-0.995734,-0.982973,-0.18375,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-05-17,12.0,19.0,0.6,1.6,3.7,4.0,11.0,94.0,76.0,1019.6,1016.5,5.0,6.0,14.4,18.1,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.932472,-0.361242,-0.982973,-0.18375,-0.602635,0.798017,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-05-18,12.0,20.8,0.0,1.0,8.2,6.0,7.0,68.0,49.0,1013.6,1009.7,8.0,2.0,15.0,19.8,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.932472,-0.361242,-0.850217,0.526432,-0.602635,0.798017,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-05-19,7.6,19.0,0.0,2.4,7.6,7.0,19.0,97.0,79.0,1012.7,1012.7,3.0,3.0,11.0,18.4,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.932472,-0.361242,-0.982973,-0.18375,-0.850217,-0.526432,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-05-20,9.5,19.1,0.0,0.6,9.3,2.0,15.0,96.0,79.0,1018.2,1015.2,2.0,4.0,11.9,18.8,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.932472,-0.361242,0.445738,-0.895163,-0.602635,0.798017,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-05-21,11.8,25.8,0.0,3.2,7.3,7.0,7.0,55.0,28.0,1013.4,1008.8,7.0,2.0,17.6,24.4,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.932472,-0.361242,0.739009,-0.673696,0.445738,-0.895163,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-05-22,14.2,18.6,0.6,2.6,0.1,2.0,4.0,86.0,75.0,999.2,994.6,8.0,8.0,14.5,17.2,0.0,1.0,-0.866025,0.5,-1.0,0.0,0.932472,-0.361242,0.739009,-0.673696,-0.982973,0.18375,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-05-23,11.6,15.5,8.2,3.8,2.5,43.0,69.0,65.0,80.0,1003.2,1005.0,6.0,8.0,13.3,14.8,1.0,1.0,-0.866025,0.5,-1.0,0.0,0.932472,-0.361242,-0.850217,-0.526432,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-05-24,11.5,16.1,4.6,2.4,5.2,19.0,19.0,65.0,67.0,1016.5,1016.9,7.0,6.0,14.9,15.6,1.0,0.0,-0.866025,0.5,-1.0,0.0,0.932472,-0.361242,-0.982973,0.18375,-0.850217,-0.526432,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-05-25,11.2,20.0,0.0,0.8,5.1,2.0,2.0,68.0,49.0,1019.4,1016.4,6.0,2.0,13.4,19.4,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.932472,-0.361242,-0.273663,-0.961826,-0.982973,0.18375,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-05-26,13.0,20.5,0.0,2.6,6.3,4.0,15.0,67.0,49.0,1012.1,1006.6,7.0,3.0,13.4,20.0,0.0,1.0,-0.866025,0.5,-1.0,0.0,0.932472,-0.361242,1.0,0.0,-0.982973,0.18375,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-05-27,11.9,17.7,5.2,3.0,5.5,2.0,33.0,94.0,72.0,1003.7,1005.5,7.0,6.0,13.2,17.0,1.0,1.0,-0.866025,0.5,-1.0,0.0,0.932472,-0.361242,-0.982973,-0.18375,-0.850217,-0.526432,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-05-28,12.4,17.9,5.2,2.8,7.6,19.0,13.0,65.0,58.0,1020.3,1020.8,4.0,2.0,15.6,16.8,1.0,0.0,-0.866025,0.5,-1.0,0.0,0.932472,-0.361242,-0.982973,0.18375,-0.850217,-0.526432,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-05-29,9.6,20.4,0.0,0.8,8.7,9.0,13.0,77.0,52.0,1023.3,1021.0,2.0,4.0,13.5,19.4,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.932472,-0.361242,-0.850217,0.526432,0.445738,-0.895163,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-05-30,9.4,20.6,0.0,1.8,7.6,6.0,7.0,76.0,51.0,1020.1,1017.2,4.0,6.0,11.7,20.0,0.0,1.0,-0.866025,0.5,-1.0,0.0,0.932472,-0.361242,0.932472,0.361242,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-05-31,11.8,18.4,9.2,1.6,0.3,0.0,13.0,80.0,73.0,1018.7,1018.2,7.0,7.0,13.5,16.0,1.0,1.0,-0.866025,0.5,-1.0,0.0,0.932472,-0.361242,0.932472,0.361242,-0.602635,-0.798017,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-06-01,10.4,17.8,7.4,1.4,6.5,2.0,4.0,91.0,68.0,1021.9,1020.6,7.0,3.0,11.7,16.2,1.0,0.0,-1.0,0.0,-1.0,0.0,0.932472,-0.361242,0.932472,0.361242,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-06-02,7.9,19.8,0.0,1.4,8.9,6.0,7.0,76.0,51.0,1022.1,1019.0,1.0,4.0,11.9,18.9,0.0,0.0,-1.0,0.0,-1.0,0.0,0.932472,-0.361242,-0.982973,-0.18375,-0.982973,0.18375,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-06-03,9.8,17.2,0.0,1.8,2.0,11.0,9.0,81.0,76.0,1021.5,1022.1,3.0,7.0,13.2,16.8,0.0,1.0,-1.0,0.0,-1.0,0.0,0.932472,-0.361242,0.932472,0.361242,-0.982973,-0.18375,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-06-04,10.8,16.5,6.8,1.0,4.5,19.0,31.0,79.0,78.0,1029.0,1027.7,5.0,7.0,15.0,15.5,1.0,1.0,-1.0,0.0,-1.0,0.0,0.932472,-0.361242,0.739009,0.673696,-0.602635,0.798017,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-06-05,13.0,16.5,19.2,2.4,0.2,31.0,13.0,83.0,89.0,1028.7,1026.4,8.0,8.0,14.0,15.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.932472,-0.361242,0.445738,0.895163,0.739009,0.673696,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-06-06,12.9,18.8,2.0,1.2,9.0,4.0,11.0,96.0,78.0,1027.1,1023.6,2.0,1.0,13.1,17.9,1.0,0.0,-1.0,0.0,-1.0,0.0,0.932472,-0.361242,1.0,0.0,-0.602635,-0.798017,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-06-07,10.4,15.5,0.0,2.0,0.6,4.0,35.0,77.0,83.0,1023.6,1023.6,7.0,7.0,13.2,15.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.932472,-0.361242,0.932472,0.361242,0.092268,-0.995734,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-06-08,11.4,14.5,2.6,5.0,1.7,9.0,11.0,74.0,58.0,1032.6,1031.4,7.0,7.0,12.2,13.3,1.0,0.0,-1.0,0.0,-1.0,0.0,0.932472,-0.361242,-0.602635,0.798017,-0.273663,0.961826,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-06-09,10.1,14.6,0.4,1.8,0.4,4.0,6.0,79.0,63.0,1033.2,1030.1,8.0,8.0,11.5,14.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.932472,-0.361242,0.932472,0.361242,-0.850217,0.526432,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-06-10,5.5,16.6,0.0,1.8,9.4,4.0,15.0,88.0,51.0,1030.7,1027.1,1.0,6.0,8.4,15.6,0.0,0.0,-1.0,0.0,-1.0,0.0,0.932472,-0.361242,-0.982973,-0.18375,0.739009,0.673696,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-06-11,6.6,16.6,0.0,0.6,7.4,4.0,6.0,80.0,55.0,1028.3,1025.0,6.0,7.0,8.5,16.2,0.0,0.0,-1.0,0.0,-1.0,0.0,0.932472,-0.361242,0.739009,-0.673696,0.739009,0.673696,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-06-12,6.2,20.8,0.0,0.8,9.3,6.0,6.0,70.0,40.0,1024.7,1021.9,1.0,1.0,9.5,20.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.932472,-0.361242,-0.982973,-0.18375,0.739009,-0.673696,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-06-13,7.8,21.9,0.0,2.4,7.7,4.0,9.0,57.0,31.0,1020.3,1015.8,0.0,2.0,10.5,21.5,0.0,1.0,-1.0,0.0,-1.0,0.0,0.932472,-0.361242,-0.982973,-0.18375,-0.273663,-0.961826,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-06-14,8.9,17.4,2.8,2.6,4.4,15.0,6.0,83.0,74.0,1014.2,1016.5,4.0,7.0,14.8,15.9,1.0,0.0,-1.0,0.0,-1.0,0.0,0.932472,-0.361242,0.932472,0.361242,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-06-15,9.5,14.2,0.4,2.0,0.0,11.0,6.0,92.0,94.0,1011.8,1009.3,7.0,8.0,12.5,13.5,0.0,1.0,-1.0,0.0,-1.0,0.0,0.932472,-0.361242,-0.982973,-0.18375,0.445738,0.895163,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-06-16,10.4,17.2,10.2,1.6,7.8,11.0,6.0,79.0,82.0,1014.9,1015.6,4.0,8.0,11.2,13.9,1.0,1.0,-1.0,0.0,-1.0,0.0,0.932472,-0.361242,0.932472,0.361242,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-06-17,10.4,18.6,8.2,1.2,7.8,22.0,11.0,84.0,72.0,1020.9,1019.8,1.0,4.0,12.9,17.4,1.0,0.0,-1.0,0.0,-1.0,0.0,0.932472,-0.361242,0.932472,0.361242,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-06-18,9.2,19.0,0.0,2.0,5.0,4.0,17.0,88.0,66.0,1023.5,1022.8,1.0,5.0,13.4,17.5,0.0,0.0,-1.0,0.0,-1.0,0.0,0.932472,-0.361242,0.932472,0.361242,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-06-19,12.3,19.9,0.0,1.0,6.4,4.0,6.0,88.0,58.0,1026.3,1023.9,6.0,5.0,13.3,19.5,0.0,0.0,-1.0,0.0,-1.0,0.0,0.932472,-0.361242,1.0,0.0,0.092268,0.995734,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-06-20,8.2,20.7,0.0,2.2,9.3,7.0,4.0,87.0,54.0,1025.2,1022.1,3.0,2.0,11.0,18.8,0.0,0.0,-1.0,0.0,-1.0,0.0,0.932472,-0.361242,0.092268,-0.995734,-0.850217,-0.526432,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-06-21,7.8,20.0,0.0,1.2,8.0,0.0,9.0,97.0,63.0,1021.8,1018.5,1.0,1.0,8.6,18.4,0.0,0.0,-1.0,0.0,-0.0,-1.0,0.932472,-0.361242,0.932472,0.361242,-0.602635,-0.798017,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-06-22,8.5,19.5,0.0,1.4,6.7,9.0,17.0,81.0,56.0,1018.6,1015.1,2.0,6.0,13.4,18.8,0.0,1.0,-1.0,0.0,-0.0,-1.0,0.932472,-0.361242,0.092268,-0.995734,0.445738,0.895163,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-06-23,12.4,14.5,18.4,2.8,1.0,9.0,33.0,78.0,62.0,1016.5,1019.1,8.0,7.0,14.0,12.3,1.0,1.0,-1.0,0.0,-0.0,-1.0,0.932472,-0.361242,-0.850217,-0.526432,-0.850217,-0.526432,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-06-24,7.6,13.2,19.2,2.6,5.2,19.0,17.0,68.0,57.0,1028.3,1027.4,6.0,5.0,11.0,12.8,1.0,1.0,-1.0,0.0,-0.0,-1.0,0.932472,-0.361242,-0.602635,0.798017,0.092268,0.995734,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-06-25,5.5,16.0,2.6,1.4,9.4,7.0,6.0,70.0,53.0,1028.5,1025.4,1.0,2.0,8.2,15.1,1.0,0.0,-1.0,0.0,-0.0,-1.0,0.932472,-0.361242,0.932472,0.361242,0.092268,0.995734,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-06-26,6.5,17.2,0.0,1.2,9.5,15.0,19.0,52.0,55.0,1026.3,1023.2,1.0,1.0,9.8,16.8,0.0,1.0,-1.0,0.0,-0.0,-1.0,0.932472,-0.361242,0.092268,-0.995734,-0.982973,0.18375,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-06-27,9.5,16.9,1.4,2.6,5.8,4.0,30.0,92.0,69.0,1023.4,1022.3,7.0,6.0,10.8,15.5,1.0,1.0,-1.0,0.0,-0.0,-1.0,0.932472,-0.361242,0.092268,-0.995734,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-06-28,10.5,15.3,4.8,1.4,2.6,0.0,19.0,91.0,64.0,1027.7,1026.8,7.0,7.0,11.8,14.9,1.0,1.0,-1.0,0.0,-0.0,-1.0,0.932472,-0.361242,0.932472,0.361242,-0.850217,-0.526432,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-06-29,10.6,14.5,1.6,1.2,2.9,19.0,17.0,68.0,58.0,1031.4,1031.5,7.0,7.0,13.4,13.8,1.0,0.0,-1.0,0.0,-0.0,-1.0,0.932472,-0.361242,-0.273663,0.961826,0.092268,-0.995734,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-06-30,10.8,14.4,0.0,2.2,0.6,9.0,6.0,61.0,74.0,1034.9,1032.7,7.0,6.0,13.0,13.5,0.0,0.0,-1.0,0.0,-0.0,-1.0,0.932472,-0.361242,-0.273663,-0.961826,0.092268,-0.995734,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-07-01,8.0,16.0,0.0,1.4,8.0,13.0,7.0,72.0,59.0,1030.5,1025.3,1.0,4.0,10.8,15.5,0.0,1.0,-0.866025,-0.5,-0.0,-1.0,0.932472,-0.361242,-0.982973,-0.18375,-0.982973,0.18375,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-07-02,10.2,13.5,15.4,4.4,5.8,24.0,31.0,59.0,67.0,1024.9,1024.4,4.0,4.0,12.8,11.8,1.0,1.0,-0.866025,-0.5,-0.0,-1.0,0.932472,-0.361242,-0.982973,0.18375,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-07-03,6.9,14.2,17.4,1.8,6.3,11.0,35.0,84.0,57.0,1025.9,1023.9,6.0,4.0,8.2,13.4,1.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.932472,-0.361242,0.092268,-0.995734,-0.850217,-0.526432,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-07-04,8.2,14.9,0.6,0.8,5.3,19.0,17.0,67.0,67.0,1027.9,1026.6,5.0,5.0,13.4,14.5,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.932472,-0.361242,0.092268,0.995734,-0.982973,-0.18375,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-07-05,6.5,16.2,0.0,1.2,5.4,9.0,2.0,80.0,66.0,1026.2,1023.8,5.0,7.0,9.0,15.2,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.932472,-0.361242,-0.982973,-0.18375,0.445738,0.895163,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-07-06,9.0,17.2,0.0,2.0,3.1,2.0,6.0,68.0,56.0,1024.2,1021.5,7.0,7.0,12.0,16.4,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.932472,-0.361242,0.092268,-0.995734,-0.273663,-0.961826,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-07-07,6.7,18.1,0.0,1.4,8.4,2.0,9.0,77.0,39.0,1018.8,1013.1,6.0,5.0,9.8,17.8,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.932472,-0.361242,0.932472,0.361242,-0.982973,0.18375,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-07-08,8.0,17.0,0.0,3.4,0.1,4.0,9.0,52.0,54.0,1003.3,997.3,5.0,8.0,11.0,16.9,0.0,1.0,-0.866025,-0.5,-0.0,-1.0,0.932472,-0.361242,-0.982973,-0.18375,0.445738,0.895163,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-07-09,9.2,13.9,2.2,2.0,0.9,15.0,52.0,83.0,64.0,992.8,995.7,8.0,8.0,9.9,12.9,1.0,1.0,-0.866025,-0.5,-0.0,-1.0,0.932472,-0.361242,0.445738,-0.895163,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-07-10,7.2,16.5,11.4,2.0,8.9,15.0,11.0,82.0,82.0,1013.0,1012.0,3.0,2.0,9.6,9.6,1.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.932472,-0.361242,0.445738,-0.895163,0.445738,0.895163,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-07-11,8.8,19.2,1.0,1.4,7.2,19.0,17.0,79.0,57.0,1008.8,1002.5,1.0,2.0,13.2,18.0,0.0,1.0,-0.866025,-0.5,-0.0,-1.0,0.932472,-0.361242,0.932472,0.361242,0.445738,0.895163,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-07-12,6.0,14.2,22.2,5.4,0.4,19.0,11.0,99.0,86.0,1002.3,1002.6,8.0,7.0,6.0,7.5,1.0,1.0,-0.866025,-0.5,-0.0,-1.0,0.932472,-0.361242,0.092268,-0.995734,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-07-13,5.6,15.4,21.0,1.8,5.8,11.0,24.0,81.0,66.0,1016.8,1017.8,6.0,7.0,12.6,15.0,1.0,1.0,-0.866025,-0.5,-0.0,-1.0,0.932472,-0.361242,1.0,0.0,0.092268,0.995734,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-07-14,9.8,18.2,2.2,0.4,7.1,4.0,13.0,92.0,66.0,1023.3,1021.4,1.0,7.0,11.6,17.0,1.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.932472,-0.361242,0.445738,-0.895163,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-07-15,9.5,19.0,0.0,1.4,9.0,11.0,6.0,82.0,51.0,1020.9,1016.6,1.0,2.0,12.1,18.6,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.932472,-0.361242,-0.982973,-0.18375,-0.982973,0.18375,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-07-16,10.6,16.6,0.0,3.0,3.9,11.0,13.0,76.0,93.0,1014.3,1014.6,2.0,7.0,13.1,12.8,0.0,1.0,-0.866025,-0.5,-0.0,-1.0,0.932472,-0.361242,0.932472,0.361242,-0.982973,-0.18375,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-07-17,8.8,15.1,18.0,1.0,5.4,11.0,6.0,87.0,87.0,1024.1,1024.1,7.0,8.0,9.5,11.0,1.0,1.0,-0.866025,-0.5,-0.0,-1.0,0.932472,-0.361242,0.092268,-0.995734,0.092268,0.995734,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-07-18,8.1,15.3,10.6,3.2,6.0,6.0,11.0,91.0,86.0,1027.2,1025.9,7.0,6.0,10.2,13.4,1.0,1.0,-0.866025,-0.5,-0.0,-1.0,0.932472,-0.361242,0.092268,-0.995734,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-07-19,9.9,15.0,9.8,1.2,7.7,0.0,11.0,93.0,64.0,1030.6,1029.7,5.0,7.0,12.1,14.3,1.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.932472,-0.361242,-0.982973,-0.18375,-0.602635,-0.798017,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-07-20,6.5,15.0,0.0,1.4,3.8,0.0,7.0,86.0,81.0,1032.4,1029.9,2.0,3.0,8.5,14.1,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.932472,-0.361242,-0.982973,-0.18375,-0.602635,-0.798017,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-07-21,6.8,17.4,0.0,0.6,8.2,6.0,4.0,92.0,54.0,1031.5,1029.5,1.0,7.0,9.0,16.0,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.932472,-0.361242,-0.982973,-0.18375,-0.982973,0.18375,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-07-22,5.7,18.6,0.0,2.4,9.7,2.0,4.0,88.0,46.0,1031.2,1028.5,0.0,0.0,7.8,18.2,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.932472,-0.361242,0.092268,-0.995734,-0.982973,0.18375,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-07-23,7.8,17.4,0.0,0.8,8.6,6.0,6.0,72.0,52.0,1033.1,1030.7,1.0,1.0,9.5,17.0,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.932472,-0.361242,-0.982973,-0.18375,-0.602635,0.798017,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-07-24,6.5,17.5,0.0,2.0,6.1,6.0,15.0,82.0,52.0,1028.9,1023.7,7.0,4.0,8.3,17.1,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.932472,-0.361242,0.739009,-0.673696,-0.273663,-0.961826,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-07-25,6.6,20.8,0.0,1.0,9.3,9.0,19.0,62.0,31.0,1019.3,1015.0,1.0,1.0,10.0,20.4,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.932472,-0.361242,-0.982973,-0.18375,-0.982973,0.18375,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-07-26,10.2,19.5,0.6,2.8,4.0,6.0,13.0,74.0,54.0,1015.7,1012.7,7.0,6.0,11.9,19.0,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.932472,-0.361242,0.739009,-0.673696,-0.982973,0.18375,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-07-27,10.2,17.6,0.0,2.0,8.7,13.0,11.0,82.0,65.0,1016.7,1013.8,3.0,6.0,12.0,17.2,0.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.932472,-0.361242,0.932472,0.361242,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-07-28,11.0,16.6,0.8,4.2,4.8,7.0,6.0,87.0,72.0,1013.2,1011.6,7.0,7.0,12.6,15.8,0.0,1.0,-0.866025,-0.5,-0.0,-1.0,0.932472,-0.361242,1.0,0.0,0.092268,0.995734,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-07-29,10.2,14.4,6.0,2.6,4.5,19.0,31.0,85.0,84.0,1012.7,1015.6,7.0,8.0,11.0,11.8,1.0,1.0,-0.866025,-0.5,-0.0,-1.0,0.932472,-0.361242,0.092268,0.995734,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-07-30,7.8,17.4,5.2,3.4,6.5,4.0,7.0,86.0,71.0,1022.7,1021.9,1.0,7.0,10.5,16.0,1.0,1.0,-0.866025,-0.5,-0.0,-1.0,0.932472,-0.361242,-0.850217,-0.526432,-0.850217,0.526432,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-07-31,10.4,16.6,12.8,1.2,7.9,7.0,19.0,93.0,70.0,1028.3,1029.3,6.0,7.0,12.9,15.6,1.0,0.0,-0.866025,-0.5,-0.0,-1.0,0.932472,-0.361242,0.092268,-0.995734,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-08-01,7.1,21.0,0.4,1.6,7.5,4.0,6.0,96.0,52.0,1034.8,1032.1,1.0,3.0,8.8,18.8,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.932472,-0.361242,-0.982973,-0.18375,0.445738,0.895163,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-08-02,7.8,22.4,0.0,2.2,9.8,4.0,9.0,81.0,38.0,1031.1,1026.7,0.0,0.0,10.5,22.0,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.932472,-0.361242,-0.850217,-0.526432,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-08-03,10.0,16.0,0.0,3.0,0.2,0.0,15.0,88.0,83.0,1029.7,1028.2,7.0,8.0,13.3,14.5,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.932472,-0.361242,0.092268,-0.995734,-0.602635,0.798017,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-08-04,11.1,20.2,0.0,0.2,6.8,4.0,6.0,93.0,54.0,1026.9,1022.8,7.0,1.0,13.0,19.5,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.932472,-0.361242,-0.850217,0.526432,-0.273663,-0.961826,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-08-05,10.4,18.6,0.0,1.6,4.0,9.0,33.0,73.0,82.0,1019.8,1018.7,4.0,7.0,14.9,15.3,0.0,1.0,-0.5,-0.866025,-0.0,-1.0,0.932472,-0.361242,0.092268,-0.995734,-0.850217,-0.526432,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-08-06,11.5,14.1,1.6,2.0,5.2,15.0,15.0,68.0,58.0,1023.7,1021.8,6.0,5.0,12.8,14.1,1.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.932472,-0.361242,-0.602635,0.798017,-0.850217,-0.526432,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-08-07,8.5,16.5,0.0,1.4,6.1,4.0,11.0,78.0,71.0,1022.9,1021.0,6.0,7.0,11.0,14.8,0.0,1.0,-0.5,-0.866025,-0.0,-1.0,0.932472,-0.361242,0.092268,-0.995734,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-08-08,11.2,14.8,4.6,4.6,5.3,22.0,22.0,60.0,73.0,1027.4,1028.0,6.0,6.0,12.8,12.0,1.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.932472,-0.361242,-0.982973,0.18375,0.092268,-0.995734,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-08-09,8.9,13.8,0.8,0.0,4.2,2.0,11.0,78.0,82.0,1030.4,1028.1,4.0,8.0,12.4,12.6,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.932472,-0.361242,-0.982973,-0.18375,-0.602635,0.798017,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-08-10,6.2,18.0,0.6,2.2,10.1,6.0,13.0,65.0,39.0,1025.4,1020.1,0.0,0.0,9.3,17.4,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.932472,-0.361242,-0.850217,0.526432,-0.850217,0.526432,0,0,0,1,0,0,0,0,0,0,0
Albany,2010-08-11,8.5,20.4,0.0,3.2,3.8,17.0,19.0,37.0,39.0,1015.5,1010.6,6.0,7.0,16.4,20.0,0.0,1.0,-0.5,-0.866025,-0.0,-1.0,0.932472,-0.361242,0.092268,-0.995734,0.739009,0.673696,0,0,0,1,0,0,0,0,0,0,0
