id_Location,id_Date,MinTemp,MaxTemp,Rainfall,Evaporation,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Temp9am,Temp3pm,RainToday,RainTomorrow,Month_cos,Month_sin,Season_cos,Season_sin,WindGustDir_cos,WindGustDir_sin,WindDir9am_cos,WindDir9am_sin,WindDir3pm_cos,WindDir3pm_sin,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Year_2014,Year_2015,Year_2016,Year_2017
Katherine,2014-03-30,24.4,38.2,0.0,2.4,24.0,7.0,11.0,66.0,38.0,1012.6,1009.0,1.0,30.1,37.5,0.0,1.0,0.0,1.0,-1.0,0.0,-0.982973,0.18375,0.739009,-0.673696,0.739009,0.673696,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-03-31,24.3,37.3,4.8,4.8,39.0,6.0,28.0,82.0,40.0,1012.7,1007.9,3.0,27.4,36.3,1.0,0.0,0.0,1.0,-1.0,0.0,-0.273663,-0.961826,0.092268,0.995734,-0.602635,-0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-04-01,24.5,38.1,0.0,8.4,33.0,6.0,13.0,74.0,33.0,1011.1,1006.1,0.0,29.1,37.2,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.273663,-0.961826,0.092268,0.995734,-0.273663,0.961826,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-04-02,24.4,37.2,0.0,9.4,33.0,11.0,19.0,71.0,39.0,1010.0,1006.3,3.0,30.0,35.6,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.445738,-0.895163,0.932472,0.361242,0.739009,0.673696,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-04-03,23.7,37.1,0.0,9.6,31.0,13.0,20.0,76.0,39.0,1011.8,1007.4,2.0,30.2,35.5,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.273663,-0.961826,0.932472,0.361242,-0.602635,-0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-04-04,22.6,36.8,0.0,8.0,30.0,11.0,15.0,71.0,38.0,1011.4,1007.5,2.0,29.8,36.0,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.092268,-0.995734,-0.982973,-0.18375,0.739009,0.673696,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-04-05,22.9,37.1,0.0,4.0,35.0,6.0,20.0,65.0,87.0,1012.1,1007.7,6.0,29.8,37.0,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.445738,-0.895163,-0.850217,0.526432,-0.602635,0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-04-06,20.9,37.0,0.0,12.0,30.0,9.0,20.0,64.0,31.0,1011.5,1007.9,2.0,30.0,37.0,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.445738,-0.895163,0.932472,0.361242,-0.602635,-0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-04-07,24.4,37.4,0.0,4.0,20.0,7.0,9.0,70.0,35.0,1010.7,1006.8,3.0,29.6,37.0,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.273663,0.961826,0.445738,-0.895163,-0.273663,0.961826,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-04-08,25.2,35.8,0.0,12.4,33.0,11.0,17.0,75.0,53.0,1010.6,1005.9,6.0,28.6,33.2,0.0,1.0,-0.5,0.866025,-1.0,0.0,-0.602635,0.798017,-0.850217,-0.526432,0.739009,0.673696,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-04-09,23.6,36.1,9.2,0.2,24.0,9.0,6.0,80.0,94.0,1010.9,1006.5,2.0,27.1,35.7,1.0,0.0,-0.5,0.866025,-1.0,0.0,0.739009,0.673696,-0.982973,0.18375,-0.850217,-0.526432,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-04-10,24.6,36.8,0.0,10.0,28.0,7.0,15.0,85.0,58.0,1010.8,1006.3,3.0,28.5,36.0,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.273663,-0.961826,0.092268,-0.995734,0.739009,0.673696,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-04-11,23.3,35.3,0.0,4.0,30.0,7.0,7.0,89.0,86.0,1009.4,1005.6,7.0,26.1,35.0,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.850217,0.526432,1.0,0.0,0.739009,-0.673696,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-04-12,24.4,36.8,0.4,8.4,31.0,7.0,9.0,77.0,38.0,1008.5,1005.0,1.0,27.7,36.0,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.273663,-0.961826,-0.602635,0.798017,-0.602635,0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-04-13,23.5,34.0,0.0,8.0,28.0,13.0,11.0,58.0,47.0,1009.4,1007.1,5.0,29.3,32.2,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.982973,0.18375,-0.602635,-0.798017,-0.602635,0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-04-14,20.5,36.0,0.0,4.0,31.0,9.0,11.0,51.0,34.0,1010.9,1007.5,2.0,28.4,33.5,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.092268,-0.995734,0.739009,0.673696,-0.273663,0.961826,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-04-15,19.8,35.0,0.0,4.0,33.0,15.0,15.0,69.0,40.0,1012.8,1008.2,0.0,28.0,34.2,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.982973,-0.18375,0.739009,0.673696,-0.982973,-0.18375,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-04-16,18.4,36.3,0.0,7.2,39.0,20.0,13.0,69.0,40.0,1011.9,1007.9,1.0,27.5,34.6,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.850217,-0.526432,0.739009,0.673696,-0.602635,-0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-04-17,21.4,35.3,0.0,9.8,48.0,7.0,17.0,56.0,40.0,1011.8,1008.7,6.0,29.2,35.0,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.092268,-0.995734,-0.602635,-0.798017,-0.602635,-0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-04-18,23.6,35.3,0.0,6.6,59.0,17.0,19.0,73.0,44.0,1012.5,1009.3,4.0,27.7,34.1,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.982973,0.18375,-0.602635,-0.798017,-0.602635,-0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-04-19,22.0,35.2,0.0,5.8,41.0,17.0,17.0,66.0,43.0,1012.6,1007.9,2.0,28.1,33.5,0.0,1.0,-0.5,0.866025,-1.0,0.0,0.445738,-0.895163,0.739009,0.673696,-0.602635,-0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-04-20,20.9,34.9,1.2,7.0,43.0,13.0,22.0,82.0,37.0,1011.7,1008.1,4.0,25.5,35.0,1.0,0.0,-0.5,0.866025,-1.0,0.0,0.092268,-0.995734,-0.602635,-0.798017,-0.602635,0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-04-21,22.2,35.0,0.0,7.0,44.0,13.0,20.0,72.0,93.0,1011.7,1008.8,3.0,27.1,34.0,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.273663,-0.961826,-0.602635,-0.798017,-0.850217,0.526432,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-04-22,20.7,35.9,0.0,4.0,41.0,20.0,26.0,85.0,39.0,1012.5,1007.8,4.0,26.5,35.7,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.982973,-0.18375,-0.273663,-0.961826,-0.602635,0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-04-23,21.1,36.2,0.0,8.8,41.0,22.0,24.0,83.0,34.0,1010.5,1006.0,3.0,26.5,35.2,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.273663,-0.961826,-0.273663,-0.961826,-0.602635,0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-04-24,21.7,34.4,0.0,8.0,35.0,13.0,15.0,67.0,40.0,1009.3,1005.9,5.0,27.9,33.8,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.982973,-0.18375,0.739009,0.673696,-0.602635,0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-04-25,21.4,34.7,0.0,8.0,41.0,9.0,19.0,73.0,43.0,1009.9,1006.0,6.0,27.6,34.1,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.982973,-0.18375,0.739009,0.673696,-0.602635,-0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-04-26,23.1,34.9,0.0,6.2,41.0,15.0,20.0,72.0,93.0,1010.3,1005.9,5.0,28.3,33.0,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.850217,-0.526432,-0.602635,-0.798017,-0.602635,-0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-04-27,24.6,34.6,0.2,5.4,48.0,17.0,20.0,78.0,51.0,1011.3,1007.2,6.0,28.0,34.0,0.0,1.0,-0.5,0.866025,-1.0,0.0,-0.982973,0.18375,-0.273663,-0.961826,-0.602635,0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-04-28,23.7,34.0,15.8,5.6,33.0,11.0,9.0,86.0,48.0,1013.2,1009.3,6.0,26.6,33.8,1.0,0.0,-0.5,0.866025,-1.0,0.0,0.092268,-0.995734,0.445738,0.895163,-0.602635,0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-04-29,22.8,36.0,0.0,3.0,35.0,11.0,13.0,45.0,39.0,1012.4,1008.5,3.0,27.5,34.8,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.092268,-0.995734,-0.273663,-0.961826,0.739009,-0.673696,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-04-30,21.4,37.4,0.0,4.0,43.0,13.0,24.0,70.0,37.0,1012.6,1008.9,0.0,27.5,36.7,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.445738,-0.895163,0.739009,-0.673696,0.739009,0.673696,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-05-01,22.0,36.1,0.0,10.2,35.0,6.0,15.0,61.0,30.0,1014.1,1010.1,0.0,29.0,35.5,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.982973,-0.18375,0.739009,-0.673696,-0.273663,0.961826,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-05-02,21.7,36.2,0.0,6.0,24.0,7.0,9.0,63.0,34.0,1014.3,1009.2,0.0,27.9,36.0,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.850217,-0.526432,-0.602635,-0.798017,-0.850217,0.526432,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-05-03,22.2,34.0,0.0,6.0,30.0,17.0,20.0,60.0,34.0,1013.3,1008.3,4.0,26.5,33.0,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.273663,-0.961826,-0.602635,-0.798017,-0.602635,-0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-05-04,22.4,31.6,0.0,8.0,37.0,17.0,17.0,61.0,34.0,1014.4,1011.1,2.0,26.4,31.0,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.982973,0.18375,-0.273663,-0.961826,0.739009,0.673696,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-05-05,18.1,32.0,0.0,4.0,35.0,20.0,22.0,60.0,34.0,1016.2,1012.9,1.0,25.2,31.0,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.445738,-0.895163,-0.273663,-0.961826,-0.602635,0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-05-06,13.5,34.0,0.0,6.6,37.0,15.0,13.0,66.0,34.0,1016.7,1011.8,0.0,22.4,31.1,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.445738,-0.895163,-0.602635,-0.798017,0.739009,0.673696,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-05-07,18.95,32.6,0.0,6.6,35.0,13.0,13.0,66.0,34.0,1014.8,1010.6,0.0,25.5,32.0,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.445738,-0.895163,-0.602635,-0.798017,-0.602635,-0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-05-08,14.3,33.4,0.0,12.0,31.0,11.0,9.0,66.0,34.0,1014.5,1009.5,0.0,23.0,32.8,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.273663,-0.961826,-0.602635,-0.798017,-0.273663,0.961826,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-05-09,14.4,34.2,0.0,10.4,35.0,11.0,15.0,50.0,34.0,1013.9,1009.7,0.0,23.0,34.0,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.445738,-0.895163,-0.602635,-0.798017,-0.602635,0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-05-10,14.6,34.2,0.0,4.0,35.0,7.0,17.0,66.0,34.0,1014.4,1010.1,0.0,24.0,34.0,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.092268,-0.995734,0.739009,0.673696,0.739009,0.673696,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-05-11,18.3,34.4,0.0,6.4,31.0,7.0,20.0,75.0,34.0,1014.4,1011.2,3.0,26.5,32.0,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.445738,-0.895163,-0.602635,-0.798017,0.739009,0.673696,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-05-12,18.7,34.5,0.0,5.0,43.0,9.0,20.0,50.0,34.0,1015.6,1011.6,1.0,29.5,34.4,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.445738,-0.895163,-0.602635,-0.798017,0.739009,0.673696,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-05-13,17.4,34.3,0.0,6.2,46.0,13.0,20.0,77.0,35.0,1015.1,1010.7,0.0,24.5,33.5,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.273663,-0.961826,0.739009,0.673696,-0.602635,-0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-05-14,17.6,34.4,0.0,8.0,41.0,13.0,19.0,60.0,31.0,1013.6,1008.9,0.0,25.1,33.3,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.445738,-0.895163,0.739009,0.673696,-0.602635,0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-05-15,18.6,34.0,0.0,5.6,44.0,13.0,22.0,74.0,36.0,1013.7,1009.8,2.0,24.9,34.0,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.092268,-0.995734,-0.602635,-0.798017,-0.850217,0.526432,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-05-16,19.9,34.8,0.0,8.0,43.0,11.0,22.0,75.0,35.0,1014.5,1010.8,3.0,25.4,33.0,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.445738,-0.895163,-0.602635,-0.798017,0.739009,0.673696,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-05-17,20.4,34.3,0.0,7.4,35.0,19.0,17.0,76.0,38.0,1014.5,1010.4,1.0,26.2,32.8,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.445738,-0.895163,-0.273663,-0.961826,-0.850217,0.526432,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-05-18,21.6,34.8,0.0,5.2,39.0,24.0,24.0,67.0,93.0,1014.2,1010.5,5.0,27.4,34.0,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.273663,-0.961826,-0.273663,-0.961826,-0.602635,0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-05-19,22.6,32.7,0.0,8.0,41.0,24.0,13.0,67.0,35.0,1014.8,1011.7,4.0,27.1,32.0,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.445738,-0.895163,-0.273663,-0.961826,-0.602635,0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-05-20,20.4,33.7,0.0,4.0,39.0,15.0,22.0,66.0,33.0,1014.9,1010.5,1.0,26.4,33.2,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.092268,-0.995734,-0.602635,-0.798017,0.739009,0.673696,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-05-21,19.7,34.0,0.0,6.0,43.0,22.0,19.0,65.0,31.0,1013.6,1009.9,1.0,26.7,33.0,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.982973,-0.18375,-0.273663,-0.961826,0.739009,0.673696,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-05-22,19.5,34.2,0.0,7.2,35.0,9.0,15.0,67.0,32.0,1014.2,1009.8,0.0,26.0,33.5,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.982973,0.18375,0.739009,0.673696,-0.602635,-0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-05-23,19.8,35.0,0.0,7.0,41.0,13.0,20.0,70.0,28.0,1015.3,1011.0,0.0,26.5,35.0,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.445738,-0.895163,-0.273663,-0.961826,-0.602635,-0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-05-24,16.1,34.8,0.0,7.2,50.0,11.0,19.0,57.0,25.0,1015.7,1011.0,0.0,24.7,34.5,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.445738,-0.895163,-0.602635,-0.798017,-0.602635,0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-05-25,16.0,37.0,0.0,7.4,50.0,6.0,22.0,61.0,18.0,1015.5,1011.3,0.0,25.0,36.0,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.092268,-0.995734,-0.273663,0.961826,-0.850217,0.526432,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-05-26,21.1,35.2,0.0,6.8,39.0,9.0,7.0,65.0,30.0,1015.6,1011.3,2.0,27.6,34.8,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.982973,0.18375,0.445738,0.895163,0.739009,0.673696,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-05-27,19.2,34.0,0.0,6.2,33.0,11.0,17.0,73.0,32.0,1015.4,1010.4,1.0,25.7,33.7,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.445738,-0.895163,0.445738,0.895163,0.739009,0.673696,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-05-28,16.9,32.8,0.0,7.0,39.0,9.0,20.0,72.0,34.0,1014.8,1010.1,0.0,24.5,32.2,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.982973,0.18375,-0.602635,-0.798017,-0.602635,0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-05-29,20.0,34.3,0.0,5.8,35.0,9.0,15.0,74.0,31.0,1014.4,1009.7,1.0,26.1,34.0,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.445738,-0.895163,0.445738,0.895163,-0.850217,0.526432,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-05-30,18.6,34.5,0.0,6.6,41.0,15.0,17.0,66.0,36.0,1013.3,1009.6,3.0,26.5,34.0,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.445738,-0.895163,-0.273663,-0.961826,-0.602635,0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-05-31,20.1,33.4,0.0,6.4,30.0,15.0,17.0,77.0,36.0,1014.2,1010.0,7.0,24.7,32.3,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.273663,-0.961826,-0.273663,-0.961826,-0.602635,-0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-06-01,19.4,33.7,0.0,5.0,39.0,11.0,24.0,71.0,32.0,1013.5,1009.8,0.0,25.7,30.8,0.0,0.0,-1.0,0.0,-1.0,0.0,0.445738,-0.895163,-0.602635,-0.798017,0.739009,0.673696,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-06-02,19.7,33.4,0.0,6.0,43.0,20.0,17.0,63.0,65.0,1013.7,1009.9,1.0,25.2,33.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.445738,-0.895163,-0.602635,-0.798017,-0.602635,-0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-06-03,17.1,32.8,0.0,5.6,43.0,20.0,20.0,61.0,65.0,1014.5,1010.0,0.0,23.9,32.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.092268,-0.995734,0.739009,0.673696,-0.602635,-0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-06-04,22.8,33.3,0.0,6.0,44.0,20.0,20.0,75.0,81.0,1014.4,1010.5,2.0,25.2,32.7,0.0,0.0,-1.0,0.0,-1.0,0.0,0.445738,-0.895163,-0.602635,-0.798017,-0.602635,0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-06-05,17.0,33.5,0.0,6.0,44.0,20.0,24.0,87.0,29.0,1014.1,1010.0,0.0,24.5,32.7,0.0,0.0,-1.0,0.0,-1.0,0.0,0.092268,-0.995734,0.739009,0.673696,-0.602635,0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-06-06,20.9,34.0,0.0,7.2,46.0,20.0,24.0,40.0,30.0,1013.4,1009.9,0.0,26.1,33.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.092268,-0.995734,0.739009,0.673696,-0.602635,0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-06-07,23.4,31.2,0.0,10.0,52.0,31.0,24.0,66.0,66.0,1014.5,1011.0,3.0,24.5,31.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-0.273663,-0.961826,-0.602635,-0.798017,-0.602635,-0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-06-08,18.9,30.2,0.0,10.0,50.0,24.0,26.0,39.0,26.0,1016.0,1012.0,0.0,21.3,30.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.092268,-0.995734,0.739009,0.673696,-0.602635,-0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-06-09,15.0,29.5,0.0,8.0,46.0,22.0,24.0,33.0,23.0,1016.0,1010.8,0.0,21.5,28.9,0.0,0.0,-1.0,0.0,-1.0,0.0,0.445738,-0.895163,-0.602635,-0.798017,0.739009,0.673696,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-06-10,10.9,29.0,0.0,5.8,39.0,20.0,11.0,66.0,85.0,1014.0,1009.4,0.0,19.1,28.4,0.0,0.0,-1.0,0.0,-1.0,0.0,0.445738,-0.895163,0.739009,0.673696,0.739009,0.673696,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-06-11,9.5,29.8,0.0,6.0,39.0,9.0,13.0,85.0,32.0,1012.9,1008.3,0.0,17.5,29.5,0.0,0.0,-1.0,0.0,-1.0,0.0,0.445738,-0.895163,0.739009,0.673696,-0.602635,0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-06-12,10.6,31.5,0.0,6.0,22.0,11.0,7.0,84.0,26.0,1011.3,1007.9,0.0,20.3,30.3,0.0,0.0,-1.0,0.0,-1.0,0.0,-0.273663,-0.961826,0.739009,0.673696,-0.602635,0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-06-13,12.8,33.2,0.0,5.2,24.0,11.0,11.0,58.0,29.0,1012.7,1009.4,0.0,21.7,32.2,0.0,0.0,-1.0,0.0,-1.0,0.0,0.739009,-0.673696,0.739009,0.673696,0.092268,-0.995734,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-06-14,17.3,28.9,0.0,4.0,39.0,24.0,28.0,58.0,45.0,1016.2,1012.3,3.0,21.4,28.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-0.982973,-0.18375,0.739009,0.673696,-0.273663,0.961826,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-06-15,15.3,26.7,0.0,8.0,46.0,31.0,20.0,36.0,24.0,1018.3,1014.4,1.0,19.2,26.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-0.273663,-0.961826,0.739009,0.673696,-0.602635,-0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-06-16,11.2,26.9,0.0,8.0,37.0,24.0,17.0,42.0,23.0,1018.7,1014.6,1.0,16.9,26.4,0.0,0.0,-1.0,0.0,-1.0,0.0,0.445738,-0.895163,0.739009,0.673696,-0.602635,0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-06-17,9.7,28.5,0.0,6.0,46.0,15.0,9.0,40.0,26.0,1018.7,1014.1,0.0,17.2,27.5,0.0,0.0,-1.0,0.0,-1.0,0.0,0.092268,-0.995734,0.739009,0.673696,0.739009,0.673696,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-06-18,15.4,32.8,0.0,5.0,39.0,17.0,19.0,50.0,37.0,1016.7,1013.4,1.0,22.8,31.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.092268,-0.995734,0.739009,0.673696,-0.850217,0.526432,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-06-19,19.4,33.1,0.0,7.0,43.0,15.0,20.0,67.0,40.0,1015.7,1012.0,4.0,25.0,32.5,0.0,0.0,-1.0,0.0,-1.0,0.0,0.445738,-0.895163,-0.602635,-0.798017,-0.602635,0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-06-20,21.0,33.5,0.0,5.4,37.0,13.0,17.0,71.0,60.0,1016.6,1013.1,2.0,25.2,32.6,0.0,0.0,-1.0,0.0,-1.0,0.0,0.445738,-0.895163,-0.273663,-0.961826,0.739009,0.673696,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-06-21,17.1,33.4,0.0,5.2,46.0,19.0,26.0,69.0,32.0,1017.2,1013.6,0.0,23.7,30.8,0.0,0.0,-1.0,0.0,-0.0,-1.0,0.092268,-0.995734,-0.273663,-0.961826,-0.602635,-0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-06-22,16.3,31.2,0.0,8.0,43.0,11.0,22.0,72.0,23.0,1018.6,1014.8,0.0,22.9,30.6,0.0,0.0,-1.0,0.0,-0.0,-1.0,0.445738,-0.895163,-0.602635,-0.798017,-0.602635,0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-06-23,10.3,30.4,0.0,6.6,46.0,13.0,24.0,43.0,58.0,1019.1,1013.7,0.0,20.7,30.0,0.0,0.0,-1.0,0.0,-0.0,-1.0,-0.273663,-0.961826,0.739009,0.673696,-0.602635,-0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-06-24,6.5,30.5,0.0,7.6,46.0,9.0,24.0,48.0,64.0,1017.7,1014.1,1.0,16.0,30.3,0.0,0.0,-1.0,0.0,-0.0,-1.0,0.445738,-0.895163,0.739009,0.673696,-0.602635,-0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-06-25,8.5,29.7,0.0,5.8,46.0,17.0,22.0,39.0,66.0,1019.8,1014.9,0.0,18.9,28.7,0.0,0.0,-1.0,0.0,-0.0,-1.0,0.092268,-0.995734,-0.602635,-0.798017,-0.602635,0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-06-26,10.7,29.1,0.0,6.8,37.0,13.0,24.0,36.0,19.0,1019.7,1015.1,0.0,18.9,29.0,0.0,0.0,-1.0,0.0,-0.0,-1.0,0.092268,-0.995734,0.739009,0.673696,-0.602635,0.798017,0,0,0,0,0,0,0,1,0,0,0
Katherine,2014-06-27,10.2,30.8,0.0,5.6,31.0,15.0,9.0,62.0,31.0,1017.3,1013.0,0.0,18.8,30.0,0.0,0.0,-1.0,0.0,-0.0,-1.0,0.092268,-0.995734,-0.602635,-0.798017,0.739009,0.673696,0,0,0,0,0,0,0,1,0,0,0
