id_Location,id_Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Month_cos,Month_sin,Season_cos,Season_sin,WindGustDir_cos,WindGustDir_sin,WindDir9am_cos,WindDir9am_sin,WindDir3pm_cos,WindDir3pm_sin,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Year_2014,Year_2015,Year_2016,Year_2017
Dartmoor,2011-03-04,12.2,17.2,0.2,8.0,7.4,39.0,9.0,20.0,83.0,66.0,1017.8,1019.6,13.0,15.8,0.0,0.0,0.0,1.0,0.0,1.0,0.739009,-0.673696,-0.850217,-0.526432,0.092268,-0.995734,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-03-05,10.1,20.0,0.0,1.4,10.5,44.0,13.0,22.0,68.0,46.0,1024.5,1022.4,12.2,18.7,0.0,0.0,0.0,1.0,0.0,1.0,0.092268,-0.995734,-0.273663,-0.961826,-0.602635,-0.798017,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-03-06,9.2,30.1,0.0,4.6,11.1,39.0,13.0,20.0,80.0,39.0,1021.5,1018.0,14.2,29.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.273663,0.961826,-0.273663,-0.961826,-0.273663,-0.961826,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-03-07,14.2,33.9,0.0,9.0,9.4,56.0,20.0,30.0,43.0,31.0,1015.9,1011.5,22.6,32.2,0.0,0.0,0.0,1.0,0.0,1.0,-0.273663,0.961826,0.739009,-0.673696,-0.273663,-0.961826,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-03-08,20.2,24.2,0.0,10.2,0.0,41.0,17.0,15.0,54.0,99.0,1008.7,1008.1,23.6,21.7,0.0,1.0,0.0,1.0,0.0,1.0,0.092268,0.995734,-0.982973,-0.18375,0.445738,0.895163,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-03-09,14.3,17.2,10.2,1.2,0.0,30.0,17.0,15.0,99.0,95.0,1013.0,1012.7,14.6,16.6,1.0,1.0,0.0,1.0,0.0,1.0,0.739009,-0.673696,-0.273663,0.961826,-0.273663,0.961826,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-03-10,12.6,18.2,1.2,1.2,2.0,35.0,15.0,24.0,82.0,70.0,1017.0,1017.0,14.3,17.3,1.0,0.0,0.0,1.0,0.0,1.0,-0.273663,-0.961826,-0.273663,0.961826,-0.602635,-0.798017,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-03-11,13.1,25.9,0.0,3.0,6.9,31.0,13.0,9.0,94.0,62.0,1017.5,1015.2,15.9,23.7,0.0,0.0,0.0,1.0,0.0,1.0,0.092268,-0.995734,-0.602635,-0.798017,0.445738,0.895163,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-03-12,13.0,30.1,0.0,4.0,11.4,31.0,0.0,22.0,99.0,51.0,1015.5,1014.2,16.3,29.3,0.0,0.0,0.0,1.0,0.0,1.0,-0.602635,-0.798017,0.932472,-0.361242,-0.982973,0.18375,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-03-13,14.3,21.4,0.0,6.0,3.0,37.0,20.0,19.0,99.0,73.0,1017.5,1019.9,16.0,20.3,0.0,0.0,0.0,1.0,0.0,1.0,0.739009,-0.673696,-0.982973,0.18375,-0.982973,-0.18375,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-03-14,5.7,22.2,0.0,3.2,10.5,39.0,0.0,19.0,99.0,59.0,1026.0,1023.0,9.5,20.7,0.0,0.0,0.0,1.0,0.0,1.0,0.092268,-0.995734,0.932472,-0.361242,-0.602635,-0.798017,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-03-15,8.1,23.1,0.0,3.8,10.0,33.0,6.0,22.0,99.0,58.0,1020.3,1019.2,11.0,21.1,0.0,0.0,0.0,1.0,0.0,1.0,-0.850217,-0.526432,-0.602635,-0.798017,-0.982973,-0.18375,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-03-16,7.4,19.0,0.0,3.6,8.4,41.0,0.0,22.0,94.0,63.0,1023.6,1022.8,11.1,17.9,0.0,0.0,0.0,1.0,0.0,1.0,-0.982973,-0.18375,0.932472,-0.361242,-0.602635,-0.798017,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-03-17,3.9,19.6,0.0,3.4,9.6,39.0,7.0,15.0,99.0,53.0,1024.6,1022.8,7.9,17.9,0.0,0.0,0.0,1.0,0.0,1.0,0.092268,-0.995734,-0.602635,-0.798017,0.092268,-0.995734,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-03-18,7.8,19.4,0.0,3.0,9.0,46.0,19.0,24.0,72.0,57.0,1020.0,1017.6,13.1,18.6,0.0,0.0,0.0,1.0,0.0,1.0,-0.273663,-0.961826,0.739009,0.673696,-0.602635,0.798017,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-03-19,9.6,22.9,0.0,4.6,9.2,44.0,26.0,22.0,76.0,53.0,1016.5,1012.3,13.2,21.2,0.0,0.0,0.0,1.0,0.0,1.0,0.092268,-0.995734,-0.602635,-0.798017,-0.602635,0.798017,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-03-20,13.0,28.7,0.0,4.8,6.8,31.0,11.0,13.0,92.0,49.0,1009.1,1005.8,15.4,27.4,0.0,1.0,0.0,1.0,-1.0,0.0,-0.602635,0.798017,-0.273663,-0.961826,-0.273663,-0.961826,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-03-21,15.3,19.8,9.4,2.6,0.0,31.0,9.0,17.0,99.0,97.0,1005.8,1004.5,17.6,19.6,1.0,1.0,0.0,1.0,-1.0,0.0,0.932472,0.361242,0.739009,0.673696,-0.602635,-0.798017,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-03-22,15.7,18.0,8.0,0.8,4.4,43.0,20.0,26.0,100.0,95.0,1004.3,1004.0,15.9,16.7,1.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,-0.850217,-0.526432,0.932472,0.361242,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-03-23,13.6,19.5,1.0,0.6,2.2,35.0,20.0,11.0,99.0,84.0,1001.4,999.7,14.1,18.4,0.0,1.0,0.0,1.0,-1.0,0.0,-0.273663,0.961826,-0.982973,-0.18375,-0.273663,-0.961826,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-03-24,14.0,17.2,9.4,0.6,3.2,57.0,19.0,28.0,99.0,95.0,1006.8,1010.0,15.1,15.2,1.0,1.0,0.0,1.0,-1.0,0.0,0.739009,0.673696,-0.850217,-0.526432,-0.850217,-0.526432,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-03-25,12.0,17.4,3.6,1.8,3.0,43.0,13.0,26.0,76.0,67.0,1019.6,1021.8,13.6,16.3,1.0,0.0,0.0,1.0,-1.0,0.0,0.739009,-0.673696,-0.982973,0.18375,-0.982973,-0.18375,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-03-26,11.0,18.7,0.2,3.6,3.7,33.0,17.0,20.0,85.0,70.0,1027.0,1026.4,13.0,17.9,0.0,0.0,0.0,1.0,-1.0,0.0,-0.982973,-0.18375,-0.273663,0.961826,0.092268,-0.995734,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-03-27,12.4,16.8,0.0,1.0,0.0,26.0,13.0,11.0,85.0,82.0,1027.8,1026.6,13.9,16.2,0.0,0.0,0.0,1.0,-1.0,0.0,-0.273663,-0.961826,-0.273663,0.961826,-0.602635,-0.798017,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-03-28,7.9,23.6,0.0,2.6,10.3,31.0,0.0,6.0,99.0,63.0,1027.0,1023.9,10.5,22.1,0.0,0.0,0.0,1.0,-1.0,0.0,0.445738,-0.895163,0.932472,-0.361242,-0.273663,0.961826,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-03-29,9.2,26.3,0.0,2.4,10.5,35.0,0.0,22.0,99.0,70.0,1020.3,1017.8,12.2,22.3,0.0,0.0,0.0,1.0,-1.0,0.0,-0.602635,-0.798017,0.932472,-0.361242,-0.850217,-0.526432,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-03-30,10.0,17.3,0.4,3.6,5.7,41.0,15.0,24.0,99.0,56.0,1019.7,1022.3,12.7,16.4,0.0,0.0,0.0,1.0,-1.0,0.0,0.739009,0.673696,1.0,0.0,-0.850217,-0.526432,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-03-31,5.3,17.0,0.4,1.8,10.0,28.0,0.0,15.0,99.0,62.0,1029.4,1028.2,7.5,16.0,0.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0,-0.982973,-0.18375,-0.982973,-0.18375,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-05-01,13.2,17.6,11.2,0.4,5.6,19.0,0.0,15.0,99.0,80.0,1019.3,1017.9,13.8,15.9,1.0,0.0,-0.866025,0.5,-1.0,0.0,0.739009,-0.673696,0.932472,-0.361242,-0.982973,-0.18375,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-05-02,2.6,17.4,0.0,1.8,4.8,20.0,0.0,6.0,99.0,86.0,1020.0,1018.7,6.3,15.1,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.982973,-0.18375,0.932472,-0.361242,-0.982973,-0.18375,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-05-03,6.4,15.9,0.0,0.4,7.2,22.0,0.0,15.0,99.0,71.0,1021.2,1020.4,10.9,14.1,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.739009,-0.673696,0.932472,-0.361242,0.092268,-0.995734,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-05-04,6.9,16.5,0.6,2.0,3.9,39.0,0.0,19.0,99.0,93.0,1022.6,1023.2,11.7,13.4,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.850217,0.526432,0.932472,-0.361242,-0.982973,-0.18375,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-05-05,9.3,13.4,0.4,0.8,0.0,19.0,6.0,4.0,76.0,66.0,1028.9,1027.0,11.1,12.6,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.092268,-0.995734,-0.273663,-0.961826,-0.982973,-0.18375,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-05-06,6.3,13.3,0.0,1.2,0.1,17.0,0.0,6.0,92.0,68.0,1026.2,1023.2,7.9,12.4,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.445738,0.895163,0.932472,-0.361242,-0.850217,0.526432,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-05-07,7.0,14.8,0.0,1.0,0.8,17.0,6.0,9.0,95.0,76.0,1018.5,1016.1,8.3,13.5,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.850217,0.526432,0.739009,-0.673696,-0.850217,-0.526432,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-05-08,8.2,14.3,0.8,1.6,2.7,35.0,0.0,22.0,99.0,85.0,1017.7,1018.6,10.3,12.6,0.0,1.0,-0.866025,0.5,-1.0,0.0,-0.850217,-0.526432,-0.982973,-0.18375,0.092268,-0.995734,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-05-09,5.0,14.3,1.2,1.0,6.4,30.0,6.0,13.0,96.0,73.0,1025.0,1023.1,9.6,12.9,1.0,0.0,-0.866025,0.5,-1.0,0.0,-0.273663,-0.961826,-0.273663,0.961826,-0.273663,0.961826,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-05-10,5.2,13.4,0.0,1.6,0.7,46.0,0.0,17.0,99.0,80.0,1020.9,1014.6,8.3,12.4,0.0,1.0,-0.866025,0.5,-1.0,0.0,0.739009,0.673696,-0.982973,-0.18375,-0.982973,0.18375,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-05-11,6.7,13.0,14.6,1.2,0.6,44.0,0.0,9.0,99.0,99.0,1014.0,1011.5,8.0,10.4,1.0,1.0,-0.866025,0.5,-1.0,0.0,0.739009,0.673696,-0.982973,-0.18375,0.932472,0.361242,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-05-12,8.0,15.7,20.0,0.2,3.6,43.0,11.0,24.0,99.0,89.0,1013.8,1013.6,12.9,13.4,1.0,1.0,-0.866025,0.5,-1.0,0.0,-0.850217,0.526432,0.445738,-0.895163,0.932472,0.361242,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-05-13,8.9,14.3,3.2,0.4,4.4,50.0,13.0,22.0,100.0,76.0,1015.1,1016.2,12.3,13.2,1.0,1.0,-0.866025,0.5,-1.0,0.0,0.739009,-0.673696,0.445738,-0.895163,-0.850217,-0.526432,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-05-14,8.6,13.5,2.2,1.8,1.9,43.0,15.0,15.0,74.0,76.0,1026.6,1027.7,10.9,12.4,1.0,0.0,-0.866025,0.5,-1.0,0.0,-0.850217,0.526432,-0.982973,0.18375,-0.982973,-0.18375,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-05-15,8.1,14.1,1.0,0.8,1.2,22.0,0.0,9.0,97.0,73.0,1033.0,1032.3,9.3,12.9,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.739009,0.673696,0.932472,-0.361242,0.092268,0.995734,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-05-16,9.2,13.2,0.0,2.2,0.0,28.0,7.0,9.0,83.0,79.0,1032.9,1030.9,10.8,12.9,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.739009,0.673696,0.445738,-0.895163,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-05-17,9.5,14.9,0.0,0.4,3.0,20.0,6.0,9.0,83.0,63.0,1031.4,1028.5,10.7,13.6,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.273663,0.961826,0.739009,-0.673696,-0.273663,-0.961826,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-05-18,5.1,14.7,0.2,2.6,1.6,37.0,13.0,9.0,78.0,72.0,1027.6,1025.3,9.6,14.1,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.273663,0.961826,0.739009,-0.673696,0.445738,-0.895163,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-05-19,9.5,17.3,0.0,1.6,1.1,28.0,6.0,6.0,68.0,71.0,1026.3,1024.3,11.8,16.2,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.273663,0.961826,0.739009,-0.673696,-0.273663,-0.961826,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-05-20,11.5,19.8,0.0,2.4,6.0,26.0,4.0,9.0,67.0,53.0,1023.9,1019.6,12.4,19.6,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.602635,0.798017,0.739009,-0.673696,0.445738,-0.895163,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-05-21,11.4,20.2,0.0,3.6,7.1,33.0,15.0,9.0,64.0,69.0,1015.9,1012.5,13.6,19.1,0.0,1.0,-0.866025,0.5,-1.0,0.0,-0.602635,0.798017,-0.982973,-0.18375,0.739009,-0.673696,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-05-22,12.4,18.1,2.8,3.8,2.9,37.0,11.0,13.0,96.0,75.0,1005.5,1001.1,12.9,16.3,1.0,1.0,-0.866025,0.5,-1.0,0.0,-0.273663,0.961826,0.739009,-0.673696,-0.273663,-0.961826,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-05-23,9.6,14.2,11.8,1.4,0.1,37.0,15.0,15.0,99.0,94.0,1004.6,1005.5,11.3,13.1,1.0,1.0,-0.866025,0.5,-1.0,0.0,0.739009,-0.673696,1.0,0.0,-0.982973,-0.18375,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-05-24,8.6,11.4,12.2,0.8,3.7,46.0,22.0,15.0,89.0,92.0,1015.7,1018.0,9.7,9.8,1.0,1.0,-0.866025,0.5,-1.0,0.0,0.739009,-0.673696,-0.982973,0.18375,0.092268,-0.995734,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-05-25,7.1,12.2,3.2,0.8,0.6,24.0,6.0,7.0,89.0,75.0,1023.8,1022.8,9.2,11.9,1.0,1.0,-0.866025,0.5,-1.0,0.0,-0.850217,-0.526432,-0.602635,0.798017,0.092268,-0.995734,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-05-26,8.0,14.2,2.6,0.8,6.9,31.0,9.0,19.0,99.0,84.0,1022.6,1020.9,10.0,13.9,1.0,1.0,-0.866025,0.5,-1.0,0.0,0.739009,-0.673696,0.445738,-0.895163,-0.850217,-0.526432,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-05-27,8.1,14.9,7.4,0.8,4.3,26.0,2.0,13.0,100.0,88.0,1022.9,1021.6,9.5,13.1,1.0,1.0,-0.866025,0.5,-1.0,0.0,-0.850217,0.526432,0.092268,-0.995734,0.932472,0.361242,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-05-28,7.6,12.4,2.6,1.0,1.4,17.0,0.0,11.0,100.0,99.0,1025.5,1023.7,8.6,11.6,1.0,1.0,-0.866025,0.5,-1.0,0.0,-0.850217,-0.526432,-0.982973,-0.18375,0.092268,-0.995734,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-05-29,7.9,15.3,1.6,1.0,2.3,20.0,0.0,6.0,100.0,86.0,1026.8,1025.4,9.7,12.7,1.0,0.0,-0.866025,0.5,-1.0,0.0,-0.850217,-0.526432,0.932472,-0.361242,-0.273663,0.961826,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-05-30,3.4,15.1,0.0,0.6,3.4,15.0,0.0,6.0,99.0,80.0,1029.1,1026.7,6.5,13.3,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.739009,-0.673696,0.932472,-0.361242,-0.273663,0.961826,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-05-31,-0.5,13.9,0.2,0.6,6.4,17.0,0.0,6.0,99.0,77.0,1025.7,1023.4,1.8,13.2,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.273663,0.961826,0.932472,-0.361242,0.445738,0.895163,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-06-01,-0.9,16.0,0.2,1.0,9.4,19.0,0.0,2.0,99.0,69.0,1026.5,1024.6,2.2,15.6,0.0,0.0,-1.0,0.0,-1.0,0.0,-0.273663,0.961826,0.932472,-0.361242,-0.273663,-0.961826,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-06-02,2.1,18.7,0.0,1.2,7.9,33.0,13.0,13.0,99.0,66.0,1022.8,1018.4,9.9,18.2,0.0,0.0,-1.0,0.0,-1.0,0.0,-0.273663,0.961826,-0.982973,-0.18375,-0.273663,-0.961826,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-06-03,9.9,15.7,0.8,1.6,4.1,35.0,9.0,15.0,96.0,71.0,1014.8,1013.7,11.6,14.8,0.0,1.0,-1.0,0.0,-1.0,0.0,-0.602635,-0.798017,0.092268,-0.995734,0.092268,0.995734,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-06-04,6.4,15.1,1.8,1.8,7.6,35.0,4.0,17.0,97.0,64.0,1015.5,1015.3,8.0,14.1,1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,0.0,0.092268,-0.995734,0.092268,0.995734,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-06-05,7.8,14.6,0.2,2.0,4.5,54.0,20.0,28.0,89.0,96.0,1011.7,1008.6,10.3,10.1,0.0,1.0,-1.0,0.0,-1.0,0.0,-0.602635,-0.798017,0.932472,0.361242,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-06-06,0.2,12.3,11.4,2.2,4.1,30.0,4.0,13.0,99.0,91.0,1020.2,1018.8,3.2,9.8,1.0,1.0,-1.0,0.0,-1.0,0.0,0.092268,0.995734,-0.850217,0.526432,0.445738,0.895163,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-06-07,2.9,11.4,3.0,0.4,6.3,59.0,20.0,20.0,85.0,84.0,1016.1,1018.0,8.9,8.6,1.0,1.0,-1.0,0.0,-1.0,0.0,0.739009,0.673696,-0.850217,-0.526432,0.932472,0.361242,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-06-08,5.3,10.9,3.8,1.4,7.3,52.0,13.0,19.0,79.0,80.0,1024.6,1024.8,8.4,9.5,1.0,1.0,-1.0,0.0,-1.0,0.0,-0.850217,-0.526432,-0.602635,0.798017,0.092268,-0.995734,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-06-09,7.3,13.8,2.4,0.6,3.6,41.0,9.0,20.0,99.0,89.0,1026.1,1025.0,9.9,12.1,1.0,0.0,-1.0,0.0,-1.0,0.0,-0.850217,-0.526432,-0.602635,0.798017,0.092268,-0.995734,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-06-10,8.9,13.0,0.8,1.0,0.1,33.0,13.0,13.0,96.0,83.0,1027.7,1027.5,10.2,11.9,0.0,0.0,-1.0,0.0,-1.0,0.0,-0.273663,-0.961826,-0.602635,0.798017,0.092268,-0.995734,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-06-11,7.8,13.0,0.0,0.8,1.2,22.0,6.0,9.0,92.0,97.0,1032.5,1031.1,9.4,12.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-0.850217,-0.526432,-0.273663,0.961826,0.092268,-0.995734,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-06-12,7.6,13.9,0.8,0.8,6.8,33.0,11.0,20.0,98.0,76.0,1033.0,1031.0,8.6,12.1,0.0,0.0,-1.0,0.0,-1.0,0.0,-0.982973,-0.18375,-0.602635,0.798017,-0.273663,0.961826,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-06-13,4.9,14.5,0.0,1.4,3.9,26.0,0.0,11.0,99.0,72.0,1030.8,1028.3,6.5,13.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.092268,-0.995734,0.932472,-0.361242,-0.602635,0.798017,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-06-14,0.2,14.4,0.0,1.0,4.1,28.0,0.0,13.0,99.0,75.0,1029.9,1028.0,5.0,12.7,0.0,0.0,-1.0,0.0,-1.0,0.0,0.445738,-0.895163,0.932472,-0.361242,-0.602635,0.798017,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-06-15,0.7,14.4,0.2,1.2,8.6,15.0,9.0,2.0,99.0,69.0,1027.9,1024.8,4.8,14.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.092268,0.995734,-0.850217,0.526432,0.445738,0.895163,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-06-16,0.5,12.6,0.2,0.8,0.6,33.0,13.0,15.0,94.0,76.0,1019.2,1012.5,7.2,11.4,0.0,1.0,-1.0,0.0,-1.0,0.0,-0.273663,0.961826,-0.982973,-0.18375,-0.273663,-0.961826,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-06-17,7.2,13.4,5.2,1.0,5.3,48.0,13.0,20.0,84.0,71.0,1011.5,1013.0,9.1,13.0,1.0,1.0,-1.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.932472,0.361242,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-06-18,8.3,14.5,2.0,1.2,5.0,30.0,7.0,15.0,99.0,93.0,1016.1,1015.1,11.8,13.7,1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.092268,0.995734,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-06-19,9.6,15.2,0.6,1.8,1.0,48.0,30.0,17.0,93.0,99.0,1009.8,1006.7,12.5,13.3,0.0,1.0,-1.0,0.0,-1.0,0.0,0.092268,0.995734,0.932472,0.361242,-0.982973,0.18375,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-06-20,9.0,14.7,9.4,0.2,0.1,85.0,35.0,31.0,90.0,91.0,1003.1,997.7,12.9,13.8,1.0,1.0,-1.0,0.0,-1.0,0.0,0.092268,0.995734,0.932472,0.361242,-0.982973,0.18375,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-06-21,4.5,11.4,37.4,3.2,5.0,56.0,15.0,19.0,97.0,89.0,1001.8,1004.7,5.8,8.7,1.0,1.0,-1.0,0.0,-0.0,-1.0,1.0,0.0,0.092268,-0.995734,0.932472,0.361242,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-06-22,5.5,14.2,9.8,1.5,2.0,48.0,9.0,20.0,99.0,93.0,1011.5,1010.7,7.9,13.8,1.0,1.0,-1.0,0.0,-0.0,-1.0,1.0,0.0,0.932472,0.361242,0.092268,0.995734,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-06-23,7.9,14.8,3.6,0.5,1.7,37.0,6.0,13.0,99.0,83.0,1019.6,1019.5,10.3,13.9,1.0,0.0,-1.0,0.0,-0.0,-1.0,0.932472,0.361242,0.092268,-0.995734,0.092268,0.995734,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-06-24,9.3,15.2,0.8,0.6,1.7,35.0,13.0,19.0,100.0,99.0,1024.8,1024.3,12.1,13.3,0.0,1.0,-1.0,0.0,-0.0,-1.0,-0.602635,-0.798017,0.932472,0.361242,0.445738,0.895163,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-06-25,6.4,15.8,2.4,0.6,8.2,46.0,17.0,24.0,89.0,65.0,1026.1,1022.2,9.6,15.3,1.0,0.0,-1.0,0.0,-0.0,-1.0,-0.273663,0.961826,-0.982973,-0.18375,-0.273663,-0.961826,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-06-26,8.5,15.2,0.2,2.2,6.1,35.0,17.0,6.0,72.0,92.0,1019.9,1021.1,10.5,13.9,0.0,1.0,-1.0,0.0,-0.0,-1.0,-0.273663,0.961826,0.932472,0.361242,0.445738,0.895163,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-06-27,3.4,15.9,1.4,1.4,4.8,11.0,0.0,0.0,100.0,91.0,1030.1,1029.8,5.7,14.0,1.0,0.0,-1.0,0.0,-0.0,-1.0,-0.602635,-0.798017,0.932472,-0.361242,-0.273663,-0.961826,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-06-28,1.0,15.7,0.4,0.8,8.3,20.0,0.0,9.0,99.0,67.0,1034.8,1032.2,2.9,14.8,0.0,0.0,-1.0,0.0,-0.0,-1.0,-0.982973,0.18375,0.932472,-0.361242,0.739009,0.673696,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-06-29,0.8,16.7,0.2,1.0,8.9,31.0,6.0,9.0,99.0,61.0,1033.5,1031.2,4.5,16.4,0.0,0.0,-1.0,0.0,-0.0,-1.0,-0.602635,0.798017,0.445738,0.895163,0.445738,-0.895163,0,0,0,0,1,0,0,0,0,0,0
Dartmoor,2011-06-30,4.2,14.9,0.0,1.2,1.5,35.0,13.0,17.0,74.0,73.0,1032.4,1029.1,12.2,14.3,0.0,0.0,-1.0,0.0,-0.0,-1.0,-0.602635,0.798017,0.739009,-0.673696,-0.273663,-0.961826,0,0,0,0,1,0,0,0,0,0,0
