id_Location,id_Date,MinTemp,MaxTemp,Rainfall,Evaporation,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Month_cos,Month_sin,Season_cos,Season_sin,WindGustDir_cos,WindGustDir_sin,WindDir9am_cos,WindDir9am_sin,WindDir3pm_cos,WindDir3pm_sin,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Year_2014,Year_2015,Year_2016,Year_2017
Richmond,2010-12-20,11.7,22.1,0.0,13.0,67.0,31.0,35.0,44.0,36.0,999.8,1001.7,16.4,21.6,0.0,0.0,1.0,0.0,1.0,0.0,0.739009,0.673696,1.0,0.0,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
Richmond,2010-12-21,11.2,26.8,0.0,7.2,65.0,9.0,24.0,46.0,31.0,1009.9,1008.6,20.2,25.8,0.0,0.0,1.0,0.0,0.0,1.0,-0.850217,-0.526432,-0.982973,-0.18375,0.932472,0.361242,0,0,0,1,0,0,0,0,0,0,0
Richmond,2010-12-22,12.0,26.7,0.8,5.5,31.0,13.0,19.0,59.0,53.0,1018.9,1017.2,20.1,25.9,0.0,0.0,1.0,0.0,0.0,1.0,0.092268,-0.995734,-0.982973,0.18375,-0.602635,-0.798017,0,0,0,1,0,0,0,0,0,0,0
Richmond,2010-12-23,15.2,31.1,0.0,4.9,56.0,0.0,9.0,85.0,35.0,1018.5,1016.2,18.8,30.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.982973,-0.18375,0.739009,-0.673696,0.445738,-0.895163,0,0,0,1,0,0,0,0,0,0,0
Richmond,2010-12-24,18.0,23.6,0.0,5.9,31.0,15.0,9.0,66.0,55.0,1026.4,1023.7,19.3,21.9,0.0,0.0,1.0,0.0,0.0,1.0,-0.982973,-0.18375,0.739009,0.673696,-0.602635,0.798017,0,0,0,1,0,0,0,0,0,0,0
Richmond,2010-12-25,13.6,31.6,0.0,6.6,31.0,7.0,9.0,77.0,50.0,1017.5,1010.5,19.9,30.5,0.0,1.0,1.0,0.0,0.0,1.0,-0.602635,0.798017,-0.850217,0.526432,-0.850217,0.526432,0,0,0,1,0,0,0,0,0,0,0
Richmond,2010-12-26,19.8,29.9,3.0,6.6,61.0,9.0,9.0,93.0,56.0,1007.8,1001.4,20.6,28.4,1.0,1.0,1.0,0.0,0.0,1.0,0.739009,-0.673696,0.932472,0.361242,0.739009,-0.673696,0,0,0,1,0,0,0,0,0,0,0
Richmond,2010-12-27,17.6,19.7,4.6,12.4,37.0,2.0,20.0,95.0,87.0,1005.8,1006.1,17.8,18.1,1.0,0.0,1.0,0.0,0.0,1.0,-0.273663,-0.961826,0.092268,0.995734,-0.602635,0.798017,0,0,0,1,0,0,0,0,0,0,0
Richmond,2010-12-28,13.8,20.8,0.4,6.6,24.0,9.0,7.0,57.0,52.0,1019.6,1018.9,17.2,20.4,0.0,0.0,1.0,0.0,0.0,1.0,0.445738,0.895163,-0.850217,-0.526432,0.445738,-0.895163,0,0,0,1,0,0,0,0,0,0,0
Richmond,2010-12-29,13.9,30.4,0.2,4.6,31.0,6.0,11.0,71.0,46.0,1018.6,1013.6,20.3,28.6,0.0,0.0,1.0,0.0,0.0,1.0,0.445738,-0.895163,0.445738,0.895163,-0.850217,0.526432,0,0,0,1,0,0,0,0,0,0,0
Richmond,2010-12-30,17.0,32.0,0.0,6.6,31.0,2.0,15.0,69.0,49.0,1016.7,1013.8,23.0,31.3,0.0,0.0,1.0,0.0,0.0,1.0,0.445738,-0.895163,-0.273663,0.961826,-0.602635,-0.798017,0,0,0,1,0,0,0,0,0,0,0
Richmond,2010-12-31,16.8,35.1,0.0,13.0,31.0,2.0,2.0,84.0,33.0,1016.3,1012.6,22.3,34.0,0.0,0.0,1.0,0.0,0.0,1.0,0.445738,-0.895163,-0.982973,0.18375,-0.850217,0.526432,0,0,0,1,0,0,0,0,0,0,0
Richmond,2011-01-01,17.5,38.2,0.0,7.4,30.0,4.0,11.0,77.0,23.0,1013.4,1008.8,24.3,37.0,0.0,0.0,0.866025,0.5,0.0,1.0,0.445738,-0.895163,-0.850217,0.526432,-0.850217,0.526432,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-01-02,19.8,32.2,0.0,7.4,41.0,6.0,20.0,72.0,52.0,1012.9,1009.2,22.8,30.6,0.0,1.0,0.866025,0.5,0.0,1.0,-0.273663,-0.961826,-0.850217,-0.526432,-0.602635,-0.798017,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-01-03,17.5,20.1,24.2,7.4,33.0,7.0,24.0,98.0,92.0,1015.1,1012.3,18.1,18.9,1.0,1.0,0.866025,0.5,0.0,1.0,0.092268,-0.995734,-0.982973,0.18375,-0.602635,0.798017,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-01-04,16.6,22.1,2.8,33.8,26.0,13.0,9.0,70.0,65.0,1014.8,1011.8,19.2,21.5,1.0,0.0,0.866025,0.5,0.0,1.0,-0.273663,-0.961826,-0.982973,0.18375,-0.602635,-0.798017,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-01-05,17.8,25.0,0.2,2.0,24.0,6.0,6.0,73.0,59.0,1008.2,1004.9,19.4,24.6,0.0,1.0,0.866025,0.5,0.0,1.0,-0.982973,0.18375,-0.273663,-0.961826,-0.273663,-0.961826,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-01-06,17.7,26.9,1.6,3.4,39.0,15.0,22.0,74.0,52.0,1011.5,1010.5,21.0,26.4,1.0,0.0,0.866025,0.5,0.0,1.0,0.092268,-0.995734,-0.602635,0.798017,-0.602635,-0.798017,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-01-07,17.7,27.7,0.2,4.2,37.0,13.0,6.0,92.0,73.0,1014.2,1012.5,20.2,25.0,0.0,1.0,0.866025,0.5,0.0,1.0,-0.982973,0.18375,0.092268,0.995734,-0.273663,-0.961826,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-01-08,19.7,29.2,2.8,7.4,31.0,0.0,13.0,84.0,51.0,1014.0,1011.1,23.1,28.4,1.0,1.0,0.866025,0.5,0.0,1.0,0.445738,-0.895163,0.739009,-0.673696,0.739009,0.673696,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-01-09,20.7,29.4,5.0,7.4,41.0,13.0,22.0,99.0,54.0,1014.4,1013.4,21.7,28.4,1.0,1.0,0.866025,0.5,0.0,1.0,0.092268,-0.995734,-0.982973,0.18375,-0.602635,0.798017,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-01-10,21.3,27.1,5.2,13.6,43.0,17.0,20.0,81.0,61.0,1016.3,1014.1,24.1,26.8,1.0,1.0,0.866025,0.5,0.0,1.0,0.445738,-0.895163,-0.850217,0.526432,0.739009,0.673696,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-01-11,20.6,24.9,2.4,4.2,28.0,7.0,6.0,94.0,93.0,1014.8,1011.9,21.5,23.2,1.0,1.0,0.866025,0.5,0.0,1.0,-0.982973,0.18375,-0.850217,-0.526432,-0.602635,0.798017,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-01-12,21.3,30.0,3.6,0.8,33.0,0.0,9.0,77.0,67.0,1012.4,1010.5,24.8,30.0,1.0,0.0,0.866025,0.5,0.0,1.0,0.445738,-0.895163,0.445738,-0.895163,0.739009,-0.673696,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-01-13,22.8,27.7,0.0,3.9,31.0,11.0,9.0,69.0,67.0,1014.5,1012.8,25.2,26.2,0.0,0.0,0.866025,0.5,0.0,1.0,0.445738,-0.895163,0.445738,0.895163,-0.273663,-0.961826,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-01-14,17.4,30.3,0.0,3.6,28.0,2.0,15.0,71.0,45.0,1012.7,1008.5,24.0,29.5,0.0,0.0,0.866025,0.5,0.0,1.0,-0.982973,0.18375,0.445738,0.895163,0.445738,-0.895163,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-01-15,21.1,29.6,0.0,7.4,24.0,0.0,7.0,86.0,70.0,1009.7,1007.4,22.4,28.2,0.0,1.0,0.866025,0.5,0.0,1.0,-0.850217,0.526432,-0.273663,0.961826,-0.273663,-0.961826,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-01-16,20.8,28.5,4.6,7.4,31.0,2.0,15.0,83.0,73.0,1010.6,1007.6,23.0,27.0,1.0,0.0,0.866025,0.5,0.0,1.0,0.445738,0.895163,-0.982973,0.18375,0.445738,-0.895163,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-01-17,18.5,34.0,0.0,12.8,46.0,0.0,28.0,79.0,54.0,1003.1,999.3,22.9,32.1,0.0,0.0,0.866025,0.5,0.0,1.0,-0.273663,-0.961826,-0.850217,0.526432,-0.602635,-0.798017,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-01-18,18.9,27.8,0.0,7.1,39.0,4.0,24.0,69.0,62.0,1008.0,1006.5,21.5,26.3,0.0,0.0,0.866025,0.5,0.0,1.0,0.445738,-0.895163,-0.602635,0.798017,-0.602635,0.798017,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-01-19,19.2,27.6,0.0,8.7,35.0,6.0,2.0,84.0,65.0,1010.1,1008.6,20.9,26.9,0.0,0.0,0.866025,0.5,0.0,1.0,0.092268,-0.995734,-0.602635,0.798017,0.092268,-0.995734,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-01-20,20.3,28.9,0.2,6.0,33.0,9.0,20.0,65.0,53.0,1013.6,1012.5,24.2,27.7,0.0,0.0,0.866025,0.5,0.0,1.0,-0.982973,0.18375,-0.602635,-0.798017,-0.850217,0.526432,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-01-21,16.0,31.3,0.0,4.5,31.0,0.0,9.0,77.0,40.0,1015.4,1012.0,22.1,30.1,0.0,0.0,0.866025,0.5,0.0,1.0,-0.982973,0.18375,-0.273663,-0.961826,-0.850217,0.526432,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-01-22,17.0,30.8,0.0,7.4,31.0,0.0,9.0,72.0,35.0,1016.4,1014.1,22.6,30.3,0.0,0.0,0.866025,0.5,0.0,1.0,0.445738,-0.895163,-0.602635,0.798017,0.739009,-0.673696,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-01-23,17.6,31.6,0.0,7.4,35.0,9.0,13.0,70.0,36.0,1012.5,1008.0,22.6,30.2,0.0,0.0,0.866025,0.5,0.0,1.0,0.445738,0.895163,-0.982973,-0.18375,0.445738,-0.895163,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-01-24,18.2,33.8,0.0,20.5,46.0,7.0,19.0,66.0,42.0,1004.2,1001.6,24.9,30.3,0.0,0.0,0.866025,0.5,0.0,1.0,-0.602635,-0.798017,0.445738,0.895163,-0.982973,0.18375,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-01-25,21.6,36.2,0.0,5.6,31.0,2.0,7.0,66.0,47.0,1008.4,1005.9,24.2,32.8,0.0,0.0,0.866025,0.5,0.0,1.0,-0.982973,0.18375,1.0,0.0,-0.850217,0.526432,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-01-26,20.3,39.6,0.0,7.4,37.0,0.0,6.0,81.0,53.0,1011.9,1009.1,24.6,34.0,0.0,0.0,0.866025,0.5,0.0,1.0,-0.850217,-0.526432,0.739009,-0.673696,0.445738,0.895163,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-01-27,23.1,36.5,0.0,11.9,41.0,0.0,6.0,80.0,47.0,1013.9,1009.5,25.3,34.7,0.0,0.0,0.866025,0.5,0.0,1.0,-0.273663,-0.961826,0.932472,0.361242,-0.602635,0.798017,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-01-28,21.2,26.8,0.2,6.9,41.0,17.0,20.0,75.0,56.0,1019.4,1018.6,21.8,26.3,0.0,0.0,0.866025,0.5,0.0,1.0,0.092268,-0.995734,-0.982973,0.18375,-0.602635,-0.798017,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-01-29,14.9,27.7,0.2,7.4,30.0,0.0,9.0,79.0,49.0,1022.0,1020.4,19.0,26.2,0.0,0.0,0.866025,0.5,0.0,1.0,-0.982973,0.18375,-0.273663,0.961826,0.739009,-0.673696,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-01-30,12.7,36.1,0.0,7.4,31.0,2.0,6.0,72.0,24.0,1020.3,1015.4,20.1,33.5,0.0,0.0,0.866025,0.5,0.0,1.0,-0.982973,0.18375,0.445738,0.895163,-0.602635,0.798017,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-01-31,17.7,39.9,0.0,16.4,31.0,0.0,6.0,63.0,21.0,1015.5,1010.8,24.7,38.4,0.0,0.0,0.866025,0.5,0.0,1.0,-0.982973,0.18375,-0.982973,-0.18375,0.445738,-0.895163,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-02-01,18.6,40.0,0.0,9.7,44.0,0.0,28.0,70.0,20.0,1011.9,1006.7,24.6,39.2,0.0,0.0,0.5,0.866025,0.0,1.0,0.092268,0.995734,-0.850217,0.526432,-0.982973,0.18375,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-02-02,24.5,38.6,0.0,9.8,41.0,13.0,17.0,44.0,37.0,1014.9,1010.9,30.2,36.9,0.0,0.0,0.5,0.866025,0.0,1.0,0.445738,-0.895163,-0.602635,-0.798017,-0.850217,0.526432,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-02-03,24.9,38.1,0.0,8.0,54.0,0.0,24.0,70.0,34.0,1011.1,1009.7,27.8,37.6,0.0,0.0,0.5,0.866025,0.0,1.0,0.092268,0.995734,-0.602635,0.798017,0.092268,0.995734,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-02-04,22.6,39.5,0.0,8.0,33.0,2.0,11.0,74.0,35.0,1014.8,1009.1,26.1,38.6,0.0,0.0,0.5,0.866025,0.0,1.0,0.445738,-0.895163,0.739009,-0.673696,0.739009,-0.673696,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-02-05,22.7,40.0,0.0,5.6,54.0,19.0,30.0,47.0,25.0,1010.1,1006.8,33.2,39.3,0.0,0.0,0.5,0.866025,0.0,1.0,-0.602635,-0.798017,0.739009,-0.673696,0.445738,0.895163,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-02-06,24.6,34.0,0.0,5.6,63.0,2.0,17.0,60.0,55.0,1012.8,1013.5,27.7,31.0,0.0,0.0,0.5,0.866025,0.0,1.0,-0.982973,-0.18375,-0.850217,0.526432,0.739009,0.673696,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-02-07,15.2,23.7,0.0,24.0,28.0,11.0,4.0,58.0,48.0,1024.7,1020.5,18.3,23.2,0.0,0.0,0.5,0.866025,0.0,1.0,-0.982973,0.18375,-0.982973,0.18375,0.445738,0.895163,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-02-08,16.6,26.1,0.0,3.2,30.0,4.0,20.0,67.0,48.0,1020.0,1018.0,20.3,25.0,0.0,0.0,0.5,0.866025,0.0,1.0,0.445738,-0.895163,-0.602635,0.798017,-0.602635,0.798017,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-02-09,18.5,26.1,0.0,4.4,30.0,6.0,22.0,57.0,51.0,1024.9,1022.8,21.7,25.4,0.0,0.0,0.5,0.866025,0.0,1.0,-0.273663,-0.961826,-0.273663,0.961826,-0.602635,-0.798017,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-02-10,16.4,30.6,0.0,4.5,31.0,2.0,9.0,86.0,41.0,1023.8,1019.4,19.7,28.9,0.0,0.0,0.5,0.866025,0.0,1.0,-0.982973,0.18375,1.0,0.0,-0.850217,0.526432,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-02-11,17.4,37.3,0.0,4.6,39.0,2.0,11.0,74.0,31.0,1016.3,1011.0,22.1,34.4,0.0,0.0,0.5,0.866025,0.0,1.0,-0.982973,-0.18375,0.739009,-0.673696,0.739009,-0.673696,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-02-12,22.1,25.1,0.0,5.6,31.0,7.0,9.0,84.0,92.0,1015.0,1017.1,24.7,20.5,0.0,1.0,0.5,0.866025,0.0,1.0,-0.982973,-0.18375,-0.602635,0.798017,-0.850217,-0.526432,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-02-13,18.8,23.6,15.8,5.6,30.0,0.0,17.0,86.0,85.0,1017.8,1018.8,21.2,21.1,1.0,0.0,0.5,0.866025,0.0,1.0,-0.982973,-0.18375,-0.602635,0.798017,-0.273663,0.961826,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-02-14,17.9,22.1,0.6,9.4,35.0,4.0,15.0,72.0,75.0,1024.2,1024.0,19.5,20.5,0.0,0.0,0.5,0.866025,0.0,1.0,-0.273663,-0.961826,-0.982973,0.18375,0.092268,-0.995734,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-02-15,16.4,22.6,0.0,0.4,24.0,13.0,11.0,70.0,74.0,1024.3,1022.0,20.1,22.5,0.0,0.0,0.5,0.866025,0.0,1.0,0.739009,-0.673696,-0.982973,0.18375,-0.982973,-0.18375,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-02-16,18.2,26.8,1.0,0.4,17.0,0.0,4.0,78.0,60.0,1019.9,1016.3,21.1,25.9,0.0,0.0,0.5,0.866025,0.0,1.0,-0.602635,0.798017,-0.982973,0.18375,0.739009,-0.673696,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-02-17,19.6,30.9,0.2,2.6,54.0,2.0,7.0,90.0,54.0,1014.2,1011.5,22.2,29.7,0.0,1.0,0.5,0.866025,0.0,1.0,0.092268,0.995734,0.739009,-0.673696,0.092268,-0.995734,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-02-18,20.9,27.6,9.8,3.8,24.0,0.0,2.0,85.0,69.0,1015.4,1014.0,22.4,26.7,1.0,0.0,0.5,0.866025,0.0,1.0,0.092268,-0.995734,-0.982973,0.18375,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-02-19,20.5,37.3,0.0,5.6,44.0,15.0,30.0,80.0,38.0,1011.1,1005.7,24.8,35.6,0.0,0.0,0.5,0.866025,0.0,1.0,-0.273663,0.961826,-0.850217,0.526432,-0.982973,0.18375,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-02-20,23.9,35.5,0.0,5.6,43.0,0.0,22.0,61.0,46.0,1007.0,1005.2,28.9,33.7,0.0,0.0,0.5,0.866025,0.0,1.0,1.0,0.0,-0.982973,-0.18375,0.932472,0.361242,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-02-21,19.6,28.4,0.0,15.6,44.0,4.0,9.0,75.0,45.0,1013.3,1011.0,21.0,27.4,0.0,1.0,0.5,0.866025,0.0,1.0,-0.273663,-0.961826,-0.982973,0.18375,-0.850217,0.526432,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-02-22,15.7,23.4,1.6,4.8,41.0,13.0,24.0,64.0,52.0,1022.5,1021.9,17.7,22.5,1.0,0.0,0.5,0.866025,0.0,1.0,-0.273663,-0.961826,0.092268,0.995734,-0.602635,-0.798017,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-02-23,16.6,25.9,0.0,4.0,50.0,4.0,7.0,71.0,49.0,1023.4,1021.1,19.5,24.0,0.0,0.0,0.5,0.866025,0.0,1.0,0.739009,-0.673696,-0.982973,0.18375,-0.602635,-0.798017,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-02-24,13.2,30.1,0.0,3.0,30.0,0.0,9.0,79.0,31.0,1020.4,1015.5,18.2,27.8,0.0,0.0,0.5,0.866025,0.0,1.0,-0.982973,0.18375,0.445738,0.895163,0.739009,0.673696,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-02-25,12.9,30.4,0.0,5.8,30.0,0.0,13.0,90.0,32.0,1015.3,1011.7,16.8,29.4,0.0,0.0,0.5,0.866025,0.0,1.0,-0.982973,0.18375,-0.982973,-0.18375,0.739009,-0.673696,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-02-26,16.8,33.3,0.0,5.6,35.0,0.0,11.0,73.0,28.0,1013.1,1008.4,21.8,31.9,0.0,0.0,0.5,0.866025,0.0,1.0,0.445738,-0.895163,0.739009,0.673696,0.739009,-0.673696,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-02-27,16.7,27.8,0.0,5.6,22.0,0.0,13.0,86.0,59.0,1009.2,1007.7,20.0,26.4,0.0,0.0,0.5,0.866025,0.0,1.0,0.092268,-0.995734,-0.982973,0.18375,-0.273663,-0.961826,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-02-28,20.0,32.0,0.6,11.6,41.0,9.0,7.0,82.0,46.0,1010.8,1006.3,22.7,31.8,0.0,1.0,0.5,0.866025,0.0,1.0,0.739009,-0.673696,-0.982973,-0.18375,0.739009,0.673696,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-03-01,20.0,31.5,6.4,4.2,56.0,13.0,39.0,56.0,45.0,1003.3,1004.2,29.2,30.5,1.0,0.0,0.0,1.0,0.0,1.0,-0.602635,-0.798017,0.092268,-0.995734,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-03-02,17.5,20.7,0.0,4.0,26.0,9.0,4.0,80.0,68.0,1017.5,1015.3,17.7,20.3,0.0,0.0,0.0,1.0,0.0,1.0,-0.273663,-0.961826,0.092268,0.995734,0.445738,0.895163,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-03-03,13.6,30.9,0.0,2.0,43.0,0.0,26.0,91.0,20.0,1009.8,1007.5,17.8,30.4,0.0,0.0,0.0,1.0,0.0,1.0,0.739009,0.673696,-0.850217,0.526432,0.092268,0.995734,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-03-04,16.0,31.6,0.0,5.0,43.0,0.0,4.0,79.0,39.0,1012.1,1009.3,20.3,29.1,0.0,0.0,0.0,1.0,0.0,1.0,-0.273663,-0.961826,0.739009,-0.673696,-0.602635,0.798017,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-03-05,17.0,22.4,0.0,4.2,41.0,22.0,20.0,70.0,58.0,1023.1,1023.5,18.0,20.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.273663,-0.961826,-0.602635,0.798017,-0.602635,-0.798017,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-03-06,12.1,23.4,0.0,4.2,28.0,9.0,19.0,67.0,42.0,1027.5,1026.0,17.8,22.7,0.0,0.0,0.0,1.0,0.0,1.0,0.092268,-0.995734,-0.982973,0.18375,-0.602635,0.798017,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-03-07,12.6,25.8,0.0,13.8,24.0,0.0,7.0,79.0,49.0,1025.6,1021.7,16.7,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.445738,-0.895163,-0.273663,0.961826,-0.273663,-0.961826,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-03-08,12.0,30.8,0.0,4.2,31.0,0.0,9.0,80.0,33.0,1020.2,1014.7,17.7,30.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.982973,0.18375,-0.982973,0.18375,-0.850217,0.526432,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-03-09,17.0,30.2,0.0,8.4,31.0,0.0,9.0,82.0,41.0,1015.6,1013.6,19.7,29.4,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-0.850217,0.526432,0.932472,0.361242,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-03-10,18.0,28.2,0.0,3.4,24.0,0.0,13.0,71.0,45.0,1013.6,1012.3,22.0,28.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.273663,0.961826,-0.982973,0.18375,-0.982973,0.18375,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-03-11,18.5,28.8,0.0,3.1,31.0,2.0,9.0,89.0,53.0,1016.7,1014.9,20.4,27.7,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.092268,-0.995734,0.739009,0.673696,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-03-12,17.9,31.0,4.2,4.2,33.0,2.0,2.0,98.0,48.0,1021.2,1018.3,20.1,30.5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.092268,-0.995734,-0.982973,0.18375,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-03-13,17.7,32.9,0.2,4.2,44.0,7.0,7.0,89.0,41.0,1021.9,1017.3,20.7,32.6,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-0.850217,0.526432,-0.982973,0.18375,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-03-14,17.0,28.5,0.0,10.6,43.0,2.0,26.0,77.0,71.0,1019.8,1020.6,22.6,23.8,0.0,0.0,0.0,1.0,0.0,1.0,-0.982973,-0.18375,0.739009,0.673696,-0.602635,-0.798017,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-03-15,17.0,27.8,0.8,4.2,20.0,0.0,11.0,95.0,53.0,1022.1,1017.9,19.1,26.1,0.0,0.0,0.0,1.0,0.0,1.0,0.445738,-0.895163,0.092268,0.995734,0.739009,-0.673696,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-03-16,16.4,30.6,0.0,5.2,39.0,2.0,26.0,84.0,60.0,1017.4,1015.7,20.6,26.6,0.0,1.0,0.0,1.0,0.0,1.0,-0.982973,-0.18375,0.739009,-0.673696,-0.602635,-0.798017,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-03-17,18.8,27.1,1.8,3.0,33.0,4.0,7.0,94.0,63.0,1019.7,1016.7,20.5,25.6,1.0,1.0,0.0,1.0,0.0,1.0,0.092268,-0.995734,-0.602635,0.798017,-0.602635,0.798017,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-03-18,19.4,25.1,3.2,3.0,31.0,13.0,17.0,77.0,61.0,1015.9,1013.8,20.6,24.3,1.0,0.0,0.0,1.0,0.0,1.0,-0.982973,-0.18375,-0.982973,0.18375,-0.273663,0.961826,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-03-19,18.7,22.7,0.0,4.2,26.0,9.0,13.0,90.0,97.0,1015.1,1012.3,19.5,20.1,0.0,1.0,0.0,1.0,0.0,1.0,-0.273663,-0.961826,-0.602635,0.798017,-0.982973,-0.18375,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-03-20,18.6,24.5,45.2,4.2,44.0,13.0,22.0,99.0,72.0,1012.7,1010.0,19.2,23.6,1.0,1.0,0.0,1.0,-1.0,0.0,0.092268,-0.995734,-0.982973,0.18375,-0.602635,-0.798017,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-03-21,19.2,26.9,12.0,8.8,24.0,7.0,4.0,99.0,66.0,1006.9,1002.8,21.0,26.5,1.0,1.0,0.0,1.0,-1.0,0.0,0.092268,-0.995734,-0.602635,0.798017,0.739009,-0.673696,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-03-22,19.8,31.8,24.4,4.2,24.0,0.0,4.0,100.0,51.0,1001.7,998.9,20.8,30.7,1.0,0.0,0.0,1.0,-1.0,0.0,0.445738,-0.895163,0.445738,0.895163,0.739009,-0.673696,0,0,0,0,1,0,0,0,0,0,0
Richmond,2011-03-23,16.4,30.1,0.0,5.6,43.0,2.0,20.0,79.0,38.0,1003.2,1000.8,21.6,29.7,0.0,0.0,0.0,1.0,-1.0,0.0,0.739009,0.673696,0.445738,0.895163,0.932472,0.361242,0,0,0,0,1,0,0,0,0,0,0
